dTLB-loads,time,branch-load-misses,L1-dcache-load-misses,cpu-used,p
2675498593,0.81,23164059,49425807,1.651,0.61
6711790687,5.429,26566785,148090231,1.021,2.73
6600875208,4.389,76071970,151328326,1.286,2.73
6592725054,3.646,43954128,149731682,1.503,2.73
6773707260,3.395,77499001,146030150,1.695,2.73
6758115031,3.063,52851032,130129114,2.035,2.73
1494927022,0.558,16374282,40035036,1.055,0.52
1580426600,0.304,17062513,36886521,1.302,0.52
2004744936,0.226,17513234,37224367,1.594,0.52
1819479587,0.191,17290830,41621238,1.521,0.52
1844808122,0.164,18081861,39181094,1.61,0.52
1492730151,0.151,15496106,39969599,1.382,0.52
1672991395,0.171,13409085,40895424,1.507,0.52
1473444099,0.158,16674732,37814106,1.44,0.52
1581424312,0.149,15561487,41192535,1.473,0.52
1704049834,0.149,16027397,42521596,1.614,0.52
1487436512,0.14,16608919,40529385,1.478,0.52
1545351068,0.153,15150286,39678028,1.587,0.52
1567947932,0.146,14775417,41000561,1.55,0.52
1646450918,0.134,17661822,37699815,1.726,0.52
1876243080,0.148,16218139,37541471,1.823,0.52
2012881160,0.136,16267684,41459638,1.811,0.52
2778263921,2.283,23151286,62338619,1.026,2.1
2901611252,1.19,22355431,59158920,1.439,2.1
2928050263,0.831,23237697,57698350,1.677,2.1
2894564572,0.659,20933322,62170630,1.811,2.1
2847291819,0.561,21082380,57795263,1.912,2.1
2846380361,0.504,21375988,54862259,2.009,2.1
2815403629,0.466,21048798,59804552,2.075,2.1
2935985687,0.438,19500894,59173339,2.154,2.1
2960387735,0.444,20565841,63464526,2.287,2.1
2878572984,0.422,20513188,61012771,2.267,2.1
3007813199,0.438,22595212,62502412,2.411,2.1
2890494175,0.43,21546727,60840442,2.409,2.1
3039623298,0.4,23582092,59529480,2.448,2.1
3290482763,0.377,25992056,60243477,2.617,2.1
3209758118,0.42,20525238,60043069,2.577,2.1
3180682640,0.386,24533174,60719750,2.667,2.1
8881015859,8.983,43897684,140914577,1.059,8.45
8613184720,4.871,42094998,144922241,1.714,8.45
8804071450,3.409,42273327,144997946,2.306,8.45
8515737239,2.716,44166980,146660585,2.646,8.45
8847647849,2.32,40919234,164404829,3.011,8.45
8594010830,1.973,43589833,150083502,3.246,8.45
8862732668,1.747,40188471,149230619,3.545,8.45
8683721985,1.67,42439978,150873365,3.742,8.45
9094069505,1.582,42812226,152502077,4.081,8.45
8746999758,1.501,41313294,149371177,4.111,8.45
8785700946,1.382,45400603,145839827,4.291,8.45
8790318238,1.341,42561384,148337142,4.294,8.45
8638056597,1.24,40951964,151942462,4.389,8.45
8728452384,1.196,43417595,157562234,4.467,8.45
8759120940,1.145,42346166,159956254,4.625,8.45
9050968652,1.142,44437108,151205410,4.722,8.45
1499499216,0.144,17189636,31066066,1.301,0.12
1359770447,0.093,16479172,36132881,1.199,0.12
1258857141,0.079,19367243,27754315,1.136,0.12
1126507029,0.074,16108697,33442810,1.143,0.12
1317620159,0.071,18128822,33035431,1.18,0.12
1190080173,0.068,17775880,26371789,1.152,0.12
1653630193,0.074,19411251,34943965,1.396,0.12
1294165273,0.072,16614105,35352099,1.215,0.12
1143759823,0.073,15306690,33333643,1.184,0.12
1172525133,0.085,14589338,32429599,1.187,0.12
1352533763,0.075,21378602,30931358,1.278,0.12
1168384202,0.077,16197160,32799969,1.185,0.12
1300673842,0.081,15199852,33979146,1.245,0.12
1527442210,0.088,20419998,32514009,1.4,0.12
1523029059,0.084,16210620,33613846,1.357,0.12
1314559606,0.086,21728292,34189080,1.157,0.12
2523097443,0.855,46010105,34395023,1.187,0.73
2511022092,0.507,35476062,37067044,1.361,0.73
2714276006,0.392,40366361,32308998,1.51,0.73
2302800453,0.338,35169165,36212836,1.387,0.73
2586276492,0.302,36108285,38422192,1.522,0.73
2620046574,0.281,41461108,33050703,1.492,0.73
2377074261,0.293,42076835,31457779,1.472,0.73
2411321525,0.283,42924797,32440849,1.552,0.73
2372349527,0.278,42293309,33681788,1.573,0.73
2520053205,0.27,43730569,31868221,1.681,0.73
2337032519,0.268,42025038,34374970,1.598,0.73
2475704097,0.257,35750710,38446783,1.564,0.73
2337868907,0.267,40761881,33395827,1.558,0.73
2622921171,0.257,37179732,33044686,1.847,0.73
2270257741,0.257,36983466,35258782,1.563,0.73
2694859695,0.252,39544644,36115473,1.801,0.73
11177757620,6.303,208162085,59693997,1.038,5.69
11564040388,3.47,215405905,60326709,1.657,5.69
11452296747,2.442,204325880,47675113,2.009,5.69
11676557692,2.001,213391994,54524166,2.287,5.69
11793978182,1.729,213225830,46827287,2.509,5.69
11944575357,1.541,211911157,46713104,2.814,5.69
11945206915,1.468,207667287,52497961,2.913,5.69
11878680499,1.39,219726544,56297982,2.958,5.69
11382616344,1.353,208047206,48365463,3.102,5.69
12152830489,1.3,206806240,53673345,3.356,5.69
11463110682,1.225,207621526,55189876,3.189,5.69
11481602192,1.196,203654851,59961043,3.384,5.69
11859119628,1.163,216236814,50631420,3.393,5.69
12024311378,1.141,212625262,55320077,3.579,5.69
11621390971,1.126,215966661,52087770,3.487,5.69
11426096313,1.095,208928476,69311381,3.639,5.69
1191541286,0.165,17733832,46108774,1.087,0.14
1232360613,0.11,20819858,40761002,1.249,0.14
1276106418,0.139,18121922,37704235,1.287,0.14
1323765790,0.098,16982116,45622347,1.3,0.14
1165237803,0.102,18914735,39440843,1.212,0.14
1445782483,0.078,15388821,46304416,1.39,0.14
1224943039,0.079,19178960,39473409,1.204,0.14
1359961665,0.072,18671692,43399295,1.372,0.14
1211867877,0.067,18957669,37217346,1.219,0.14
1346244997,0.073,18450451,38769632,1.369,0.14
1479208068,0.079,17432334,46772428,1.388,0.14
1332374087,0.069,18606517,46549147,1.43,0.14
1162329474,0.077,18215361,36479320,1.23,0.14
1281576784,0.083,18791965,40840296,1.279,0.14
1722998641,0.089,19117553,38229498,1.591,0.14
1488477884,0.077,15690872,56332891,1.408,0.14
2189842008,1.19,42717620,141783567,1.071,1.04
2443580283,0.723,39766264,129320372,1.49,1.04
2461216711,0.816,38789317,122240354,1.668,1.04
2447541180,0.453,40294107,116091599,1.747,1.04
2442015431,0.48,36471079,135899774,1.792,1.04
2305938730,0.402,41237366,121547685,1.76,1.04
2233973017,0.379,40058026,117111485,1.773,1.04
2356971969,0.325,40974035,113484990,1.905,1.04
2988602115,0.344,39527640,134729190,2.274,1.04
2321342293,0.34,41878395,130499487,2.003,1.04
2239815079,0.33,39694986,119835753,1.963,1.04
2338343562,0.284,37820092,143436942,1.976,1.04
2293034627,0.3,41194690,113113434,1.997,1.04
2177994413,0.293,41030052,131983192,1.967,1.04
2694371470,0.269,44403119,128984946,2.191,1.04
2662976232,0.269,39016592,137662618,2.196,1.04
10477773357,11.209,209988877,812879785,1.018,10.13
10580060922,6.973,210744707,825297566,1.727,10.13
10437539324,5.091,208194462,826334339,2.35,10.13
10972652098,3.925,214344377,812672790,2.964,10.13
10631105267,3.687,211325583,795050445,3.278,10.13
10694026722,3.018,210988145,820276864,3.604,10.13
10685133772,2.705,211714410,785760214,3.928,10.13
10825926427,2.473,208377451,820424295,4.281,10.13
10701889720,2.107,206388377,812334997,4.464,10.13
10974988159,2.088,209946596,804361871,4.773,10.13
10717759021,2.047,211244711,807837209,4.948,10.13
10834029679,1.762,209731174,799696395,5.155,10.13
11033291628,1.84,207111053,832774964,5.343,10.13
11032945461,1.754,204672672,819915586,5.376,10.13
11043383078,1.576,208736681,841851281,5.683,10.13
10986371978,1.552,209698936,807288545,5.602,10.13
1884982632,0.895,14119558,99591194,1.219,0.81
1832106875,0.454,14852103,95454652,1.421,0.81
1974381606,0.241,14679792,58909238,1.523,0.81
1617586456,0.262,17122127,59140259,1.413,0.81
1776545068,0.375,15649422,63471366,1.475,0.81
3354232916,3.166,15123482,253494564,1.068,2.87
3414212235,1.691,14522713,237635115,1.597,2.87
3460797800,1.005,17537753,267756677,2.132,2.87
3465175814,0.673,17150170,280027353,2.481,2.87
3790252919,0.631,18786259,136811341,2.637,2.87
10058501574,11.716,17086816,829839371,1.043,10.19
9700859372,6.027,21926918,848433532,1.792,10.19
9561404792,3.652,19744441,894524082,2.867,10.19
9879306253,2.518,17985741,941027160,4.151,10.19
11464712028,2.893,24009284,974670419,6.326,10.19
1619480277,0.845,14886179,93750181,1.059,0.78
1775653832,0.45,13111249,78798256,1.376,0.78
1799974199,0.356,16664926,108951869,1.478,0.78
1718021012,0.352,15342919,69238126,1.614,0.78
1929465598,0.484,15427852,85027293,1.868,0.78
3216721481,2.877,15433023,254189988,1.086,2.63
3516763346,1.473,13397181,234534977,1.664,2.63
3384986155,0.984,13764073,243404861,2.116,2.63
3385287653,0.681,14894236,248577545,2.441,2.63
3826755132,0.615,18978657,278596032,3.187,2.63
8905701481,10.59,17525972,876012337,1.027,9.52
9181720875,5.439,17632681,864005750,1.838,9.52
9173781113,5.263,17137468,854596134,2.683,9.52
9486768324,2.624,14940215,854440869,3.941,9.52
9756486567,1.69,21964724,921789691,6.384,9.52
1640120799,0.548,23563504,33562514,1.124,0.51
1922881715,0.321,21185811,41678313,1.407,0.51
1791396573,0.265,23110300,39732624,1.397,0.51
1864917037,0.225,23901845,41933955,1.499,0.51
1713381728,0.199,22949715,36855669,1.466,0.51
1802350397,0.189,21698932,44192715,1.515,0.51
1773301342,0.186,23926947,42274181,1.568,0.51
1778723297,0.182,25007718,38775301,1.654,0.51
2130141418,0.179,21938551,44219746,1.79,0.51
1752935645,0.182,23130600,39155318,1.722,0.51
1887694520,0.192,25300527,44398625,1.809,0.51
2084172056,0.208,25206215,46982913,2.022,0.51
1978377829,0.213,24856099,42337287,2.097,0.51
2139543896,0.219,25172967,46412581,2.172,0.51
2143102515,0.216,27403033,45675366,2.233,0.51
2319300076,0.223,26013295,48601823,2.4,0.51
4887103065,3.495,61675649,79292605,1.057,3.2
4922415454,1.858,60016138,75434431,1.576,3.2
5069372203,1.311,65654541,71707017,1.93,3.2
5011303940,1.021,64736935,73531381,2.187,3.2
5111248906,0.858,66908809,73782131,2.384,3.2
5264693530,0.751,66663138,75911039,2.593,3.2
5160159550,0.677,66862709,75812685,2.695,3.2
5203230228,0.62,62595248,81412622,2.85,3.2
5447867338,0.572,64746242,82062501,3.079,3.2
6119069718,0.718,69343603,82209966,3.87,3.2
5358238393,0.533,63584314,84807578,3.237,3.2
5907346108,0.521,67366343,84962820,3.521,3.2
6371055913,0.504,73599403,87127796,3.859,3.2
5830061946,0.509,69296871,84930198,3.767,3.2
6183429117,0.504,71122433,89842291,4.007,3.2
6358793321,0.525,68554562,93557616,4.298,3.2
28949042736,24.912,340596100,308913190,1.009,21.76
29880409325,13.894,351500164,333778393,1.843,21.76
30232654201,9.985,356314117,361663705,2.499,21.76
31212796530,8.368,367927432,385322826,3.05,21.76
31855914295,7.414,373167990,423575924,3.496,21.76
31579679957,6.543,372944722,413948960,3.915,21.76
32113646781,6.235,376589365,451783346,4.186,21.76
32231389529,5.702,378916550,456276973,4.573,21.76
32200164583,5.437,378848174,478008971,4.829,21.76
32460758261,5.27,380308678,474626304,5.037,21.76
33085626351,5.046,383331325,494612711,5.375,21.76
33297977784,4.963,387759143,506044684,5.602,21.76
33290452038,4.816,392836861,507923762,5.787,21.76
33944245551,4.777,388290456,536209369,6.118,21.76
34569722849,4.773,396403404,544053837,6.345,21.76
35733361999,4.84,397506406,550391493,7.069,21.76
1887005411,0.817,25472874,52819764,1.008,0.86
2054251155,0.502,25978574,51649160,1.259,0.86
2114004706,0.437,26256263,59916902,1.475,0.86
2033506158,0.408,26545909,64406853,1.503,0.86
2297220970,0.412,27700782,63372713,1.639,0.86
2443520823,0.419,27155466,67773292,1.798,0.86
2558595737,0.417,29208554,74498313,1.904,0.86
2942547252,0.474,29262552,83145487,2.115,0.86
2791480395,0.441,32113560,82612349,2.25,0.86
2897002954,0.418,31512959,79268229,2.391,0.86
3047613284,0.424,32468761,82670621,2.506,0.86
3479722810,0.461,32202212,93036193,2.76,0.86
3707347700,0.452,33803994,99948317,2.998,0.86
3818878475,0.452,32846020,92923084,3.075,0.86
4241949475,0.479,36075559,96338556,3.435,0.86
4828471978,0.512,32784942,94510468,3.778,0.86
5599342584,3.27,19779048,371891232,1.044,3.42
5357229053,1.71,19366361,391310001,1.526,3.42
5189657721,1.166,21840268,421651762,1.798,3.42
5227402380,0.926,20232387,423328745,2.043,3.42
5398979973,0.743,23065390,430209875,2.234,3.42
5629474162,0.654,19108786,395742950,2.296,3.42
5546024547,0.571,21179437,379218024,2.408,3.42
5697998587,0.521,21898363,441651984,2.594,3.42
6067090677,0.494,20226940,408081820,2.855,3.42
5410616594,0.468,23016713,422524510,2.669,3.42
5532791416,0.431,21246340,440187270,2.742,3.42
5713514443,0.435,21777841,402019014,2.924,3.42
5621643954,0.417,22998442,404845144,2.941,3.42
5471103508,0.391,22615051,420485929,2.929,3.42
5712912312,0.41,26820148,415016036,3.333,3.42
5726945434,0.395,23222744,401656550,3.288,3.42
17902400018,12.843,36287910,1547609769,1.009,13.02
17846703188,6.549,35699588,1572160497,1.812,13.02
17927694417,4.416,37252054,1570113705,2.469,13.02
17921772984,3.407,36602007,1547415384,2.991,13.02
18118766547,2.8,39190599,1577631136,3.488,13.02
18117120559,2.264,35389370,1482337849,3.805,13.02
18411919046,2.088,36400728,1531194030,4.223,13.02
18050473480,1.771,39200985,1532191080,4.478,13.02
18397274272,1.617,39250502,1518554119,4.795,13.02
18527877502,1.532,41514860,1538849895,5.092,13.02
19032036720,1.435,40084208,1534447799,5.474,13.02
18775981649,1.295,40368550,1501760959,5.566,13.02
18891061763,1.337,44145829,1593815325,5.942,13.02
19008593204,1.227,43242476,1524481843,6.032,13.02
19317259041,1.236,46537853,1550638821,6.469,13.02
20106085388,1.232,44574068,1540249151,6.853,13.02
1350352717,0.452,18044047,35042197,0.875,0.37
1575725151,0.312,16222804,40752559,1.175,0.37
1365998830,0.28,20190348,37872214,1.103,0.37
1924802332,0.284,18065319,33417493,1.459,0.37
1462210914,0.262,18443130,34615635,1.19,0.37
1563209716,0.258,17784616,37307471,1.236,0.37
1504056089,0.255,18438847,39690366,1.218,0.37
1699498148,0.266,17127264,42088050,1.335,0.37
1504139969,0.268,17823213,40286426,1.26,0.37
1629682505,0.263,19457146,40204204,1.281,0.37
1691480593,0.289,18592862,41909999,1.334,0.37
1598157583,0.276,18133572,40669821,1.314,0.37
2315770522,0.327,19841804,56269785,1.679,0.37
1761964777,0.32,20611045,38997574,1.421,0.37
2195107387,0.323,22901630,38226960,1.664,0.37
2171325797,0.361,18469128,63738912,1.619,0.37
5101253377,3.701,53626541,73206015,1.072,3.03
4572294475,2.15,51234535,79433397,1.358,3.03
4689115612,1.647,54427959,78200161,1.624,3.03
4909364155,1.48,55240227,78582153,1.769,3.03
4828853025,1.247,56995497,80616272,1.9,3.03
5224670953,1.245,52814379,86087114,2.09,3.03
5017655797,1.087,58288744,83670410,2.122,3.03
5006772520,1.065,53430111,86019900,2.13,3.03
5319348402,1.09,56947016,84345518,2.339,3.03
5084532165,1.029,55732565,81622758,2.193,3.03
5355122571,1.031,56934283,86292670,2.349,3.03
5258233405,1.039,54445329,86799077,2.33,3.03
5470693229,1.042,56143559,87838157,2.501,3.03
5475375859,1.046,56959195,89262951,2.447,3.03
5911201172,1.038,59805848,92556819,2.673,3.03
5401734926,1.059,55849779,91664457,2.401,3.03
7419893486,6.749,81831012,106546283,0.935,5.41
7489331560,3.899,77775891,105689581,1.409,5.41
7754469060,3.049,83071982,112597354,1.708,5.41
7657615928,2.51,84998536,114584034,1.946,5.41
7786014863,2.278,85046027,117149788,2.119,5.41
7896982726,2.138,86876641,117405361,2.245,5.41
8298333323,2.022,88601526,119396550,2.385,5.41
8406850059,1.938,83712363,123654895,2.526,5.41
8529625776,2.012,86675647,126201496,2.599,5.41
8258112569,1.857,86828649,121134058,2.608,5.41
8591184712,1.9,88167086,129279422,2.711,5.41
9264571514,1.877,87704554,127401883,2.852,5.41
8862951826,1.904,92568908,127423736,2.805,5.41
9119576088,1.851,89577120,128593111,2.866,5.41
10529341320,2.043,91361543,164935166,3.227,5.41
10111885319,2.023,90212703,147342858,3.122,5.41
1280719074,0.16,17712340,30459144,1.103,0.15
1590916694,0.091,17783819,34210172,1.389,0.15
1270096486,0.071,16706716,29511586,1.138,0.15
1485549345,0.063,17039513,34342038,1.314,0.15
1486316403,0.055,16566891,34505986,1.277,0.15
1338060088,0.053,15716678,37021137,1.217,0.15
1735977804,0.051,17577430,37367790,1.462,0.15
1509170724,0.052,16146585,34853535,1.314,0.15
1190865374,0.053,15865975,35539077,1.132,0.15
1283555249,0.051,16949292,31957171,1.202,0.15
1182398903,0.053,16771382,30214199,1.168,0.15
1133478866,0.05,16155222,33102377,1.141,0.15
1293670652,0.054,15302675,37297443,1.176,0.15
1771288419,0.052,16351541,32186101,1.544,0.15
1331252416,0.056,15297388,37619332,1.156,0.15
1261684456,0.06,18016107,37151640,1.188,0.15
7567067345,3.94,29903771,113715298,1.038,3.82
8397258287,2.092,27213466,105875847,1.651,3.82
7863925024,1.534,32806995,113823436,1.872,3.82
7902588357,1.135,26648085,108976774,2.01,3.82
7661437069,0.95,28651637,111115796,2.208,3.82
7707448557,0.798,26877211,112779590,2.334,3.82
8356489826,0.7,27525454,106935723,2.549,3.82
8320202141,0.648,29004303,109135481,2.755,3.82
7650107254,0.578,28647948,112299833,2.645,3.82
7940114132,0.549,29298863,111135253,2.775,3.82
7870642743,0.509,28301561,112601230,2.87,3.82
7672339248,0.48,28554297,113803807,2.89,3.82
8008815170,0.452,29043885,106417737,3.027,3.82
7916460170,0.481,30985469,108396524,3.064,3.82
8002977081,0.46,31351478,112150085,3.246,3.82
7944086315,0.451,29467888,107235940,3.153,3.82
39480613508,21.99,129247833,445166861,1.012,21.47
39332593206,11.773,129961578,449907783,1.811,21.47
38975771640,8.213,128368754,454240765,2.424,21.47
39428831006,6.314,125629134,451799827,3.037,21.47
39391908663,5.11,126875619,451966914,3.529,21.47
39724614628,4.372,125403618,449195858,4.08,21.47
39434953018,3.74,123440824,457765280,4.492,21.47
39310638826,3.306,124623198,450425018,4.883,21.47
38947293328,3.016,127538870,454900484,4.931,21.47
39378218435,2.703,127712628,453776381,5.717,21.47
39137785136,2.485,127799795,453468319,5.938,21.47
39638371820,2.319,127736526,480004246,6.372,21.47
38647841914,2.196,128980260,459179010,6.545,21.47
39673424069,2.025,127890043,449183269,6.805,21.47
39132644921,1.969,126239091,457098118,6.875,21.47
39465210936,1.882,130255570,451786728,7.362,21.47
2457454889,1.13,23675990,37161465,1.025,0.98
3007850024,0.611,18721698,40255552,1.485,0.98
2481766142,0.498,18643906,37829590,1.303,0.98
2637570863,0.408,19374375,38238098,1.354,0.98
2657484825,0.37,20797382,37701707,1.547,0.98
3031003596,0.373,20059070,36472589,1.705,0.98
3007358799,0.256,17739794,37110799,1.722,0.98
2721183784,0.371,17510556,37361475,1.329,0.98
2556738853,0.305,21306443,33434981,1.338,0.98
2443068386,0.3,20903248,37644611,1.46,0.98
2489900857,0.243,18258944,38001183,1.49,0.98
2776114033,0.265,17351276,38130419,1.525,0.98
2481486418,0.259,19806260,36911596,1.414,0.98
3013671757,0.179,18341339,36724337,1.916,0.98
2699848689,0.374,18598524,36371509,1.312,0.98
2689128037,0.181,18077672,37955019,1.403,0.98
4102061373,2.201,26697686,44242235,1.024,1.95
3963307513,1.194,22244696,45005468,1.211,1.95
4319616020,1.017,25699476,46935798,1.58,1.95
4291514629,0.823,25717207,45328214,1.711,1.95
4219496581,0.722,23308731,47362990,1.588,1.95
4214173795,0.564,21997187,44618079,1.759,1.95
4332097767,0.619,24611805,42963233,1.807,1.95
4083482711,0.5,24740047,47266621,1.878,1.95
4396837417,0.456,22318463,46679947,2.11,1.95
4136957773,0.383,21537106,45519426,1.935,1.95
4260898739,0.429,20916813,44395025,1.92,1.95
4454490029,0.364,21069472,46990854,2.152,1.95
4285419955,0.41,22094381,47716006,2.054,1.95
4090754039,0.389,21246574,47751442,1.986,1.95
4147561528,0.306,23457019,40702859,2.144,1.95
4180905118,0.336,20394924,43906586,2.063,1.95
13415004570,10.263,103989447,103071828,1.021,8.61
13626867893,5.308,59821651,92461523,1.564,8.61
13746273073,3.885,43361265,94002329,1.914,8.61
13840377415,2.746,39509074,94328788,2.402,8.61
13598742530,2.456,41625484,97600008,2.59,8.61
13543789503,2.198,42164827,88599810,2.768,8.61
13526669760,2.309,44058283,91211570,2.716,8.61
13662200521,1.667,39060058,94418753,3.187,8.61
