LLC_loads,page_faults,Input Size,cpu_migrations,LLC_load_misses,cache_references,cycles,instructions,bus_cycles,ref_cycles,LLC_store_misses_percent,minor_faults,cpu_clock,branch_misses,branches_instructions,time,user_time,sys_time
58382850,1161407,2,629,12091257,243687761,39716956656,44339379530,1835116156,40105376837,6.093781307903086,1161407,19014.32,258628912,7201770988,3.943,12.575,6.065
63864600,1161603,2,464,11458116,262041461,41173963912,44287196549,1896844686,41551416149,4.796326795280556,1161602,19724.47,258579249,7161709729,2.975,13.111,6.312
65830143,1161134,2,620,13306822,266375841,41811835666,44352986244,1948052496,42850432581,6.645141933149912,1161133,20246.55,268693932,7226670938,2.646,13.004,6.987
69807813,1144073,2,930,14052199,276656929,41082457816,43192243158,1932398225,42422529437,6.2102482503663925,1144073,20005.75,257347556,7190317282,2.549,12.737,7.058
5108862,69810,0,6,815325,18603727,886581671,1051616778,45977781,1051933961,2.075092036099053,69810,695.48,4412229,222877086,0.191,0.003,0.0
5036825,69508,0,10,910412,19464638,886507349,1083372032,46838860,1045135296,2.756910336176741,69508,712.68,4902292,241175080,0.187,0.003,0.0
4967235,69846,0,7,818256,19132173,872642025,1038774212,44359559,1009603501,2.1754253104791625,69846,695.64,4383864,235320450,0.211,0.003,0.0
4836497,69897,0,12,881701,19487035,836737678,1004442102,46399846,998041978,2.2104881810701733,69897,703.14,4779197,238272282,0.191,0.001,0.003
4666991,69571,0,7,889703,20432996,862370741,1051386781,47100478,1001185735,2.1638664109719428,69571,700.15,4823067,231355405,0.189,0.002,0.001
4987740,69825,0,13,827753,17282137,804127505,939834228,47913629,1055801854,2.1731941202194687,69825,692.79,4584480,221378834,0.189,0.003,0.0
5042351,69108,0,10,774684,17971222,807940976,975719227,45026194,1039849934,2.1523821019497915,69108,688.43,4489265,220935713,0.19,0.003,0.0
5159774,70134,0,12,817548,18840039,844108339,1048226822,47355990,1060693030,2.1356736317067404,70134,692.82,4714283,232712478,0.19,0.003,0.0
5076976,69166,0,12,847804,17948128,814110173,963774124,46921630,1083619267,2.114991852654708,69166,692.41,4605305,220397014,0.19,0.001,0.002
5212401,69864,0,10,767757,18108201,839345789,1001869506,45827833,1036763168,2.0984903343136887,69864,695.98,4310466,222185372,0.191,0.003,0.0
5338280,70503,0,7,722016,17598628,839663886,995690711,49860618,1119034445,1.9640563051859132,70503,695.92,4723340,217061066,0.188,0.001,0.002
4817594,69213,0,8,942359,19809085,842510455,996677355,46762406,1013496086,1.9431070735767644,69213,688.89,4783304,235467210,0.191,0.003,0.0
5233237,69198,0,6,769010,17103413,823010527,977138369,45983637,1070453071,2.2099565123949736,69198,689.74,4375573,222957222,0.189,0.003,0.0
5302659,68868,0,11,741937,16989025,804141479,957973990,47479421,1091825631,2.805709661623093,68868,695.6,4672232,225667825,0.189,0.001,0.002
5136137,69468,0,17,835791,18229380,887345414,1047980151,45689859,1066130738,2.58826548208802,69468,704.13,4413419,216353556,0.189,0.002,0.001
4614472,69866,0,12,859474,20234852,856672464,1011123631,43305101,969230363,1.9202662480225552,69866,698.04,4522836,229569658,0.192,0.001,0.003
5140699,68825,1,10,823889,18759473,846994785,1013736656,44806113,1072228438,1.5548228115658047,68825,688.01,4374166,214201567,0.19,0.003,0.0
5291617,69809,1,8,760609,17911716,878069388,995196820,45573100,1073561098,2.117100866152711,69809,693.27,4050361,212447146,0.19,0.002,0.001
4700937,69484,1,4,896956,20341013,883150629,1037908036,44606451,996779868,1.7417249299314752,69484,691.68,4462445,233878742,0.188,0.003,0.0
4973435,69151,1,7,844505,17371844,813633523,943878867,47795330,1081934483,2.463993285046443,69151,688.27,4530146,224029662,0.19,0.001,0.003
4910501,69561,1,5,842923,18636486,898944218,1024743266,45627751,1055773572,2.409200540848317,69561,690.84,4306586,226348525,0.19,0.002,0.001
5489914,69517,1,3,825320,17211555,845037605,979446710,46612174,1083955319,1.8337572655630543,69517,698.03,4342448,211741504,0.189,0.001,0.002
4865980,68828,1,9,762466,17784758,824770006,1003567622,46447718,1049041790,2.170619688935236,68828,689.64,4591855,227402587,0.188,0.001,0.002
4739781,69477,1,8,874250,20833660,986971591,1116850510,42381295,976660155,1.6727485449116637,69477,691.45,3976366,210148988,0.189,0.002,0.001
5094435,69102,1,8,969126,18936518,864455307,1025547667,50076171,1123270480,2.2787280484837305,69102,690.31,5173824,254837419,0.189,0.003,0.0
5231063,69805,1,4,828152,18781904,869614919,994518428,46279814,1065716999,2.0647840360136818,69805,693.01,4517491,234214121,0.188,0.003,0.0
5244970,69517,1,13,804419,18290114,777189962,937310711,48392206,1122524930,2.290783949131343,69517,702.04,4854913,226995506,0.19,0.001,0.003
4966631,69863,1,5,803761,18099911,821153571,1013850767,47357776,1040969463,1.9368453825051548,69863,691.72,4762697,232304348,0.19,0.003,0.001
4844700,69219,1,5,909293,19431808,894040323,1073722297,46977976,1016452836,2.009920261335418,69219,687.02,4724035,222930101,0.19,0.001,0.002
5441614,69868,1,17,778789,16707334,821846614,964037004,49137246,1144923417,2.345369403491738,69868,695.16,4936702,225921984,0.189,0.003,0.0
5848248,70514,1,11,830609,16069620,856241201,974831809,48521368,1144267331,2.7465864609995307,70514,709.03,4471519,215527587,0.189,0.003,0.0
5167942,69525,1,5,799110,18456568,867937709,1005119296,48254186,1099045558,2.325788048154449,69525,698.23,4570195,236084052,0.188,0.003,0.0
4913178,68973,2,13,894987,17617872,814897008,972211871,48092489,1040318257,1.8320332570945288,68973,686.43,4807366,231393270,0.189,0.001,0.002
4832894,69891,2,9,830201,18742149,885281587,1049578363,46127111,1037210527,2.1145093893961837,69891,692.97,4470002,218479587,0.19,0.001,0.002
5157680,69483,2,11,642449,15852392,787231306,947719175,45958011,1063050383,2.3915726428673496,69483,688.91,4324210,202616548,0.191,0.003,0.0
5222504,69167,2,4,757332,17097960,824854911,992399026,50578835,1106761106,2.1943008559304755,69167,688.17,4891891,229293698,0.19,0.003,0.0
4881304,69166,2,12,806689,19501069,932626248,1078398285,43839139,993926142,1.7334619466129677,69166,697.82,4216961,217330827,0.19,0.003,0.0
5050504,70186,2,6,795305,18576048,868105540,995870915,45107782,1080682828,2.1684041487222703,70186,696.13,4511144,228231705,0.188,0.001,0.002
4993958,70221,2,12,888379,17126716,790743221,941703629,48842389,1069454140,2.6830087382601464,70221,693.35,4821795,227130580,0.189,0.003,0.0
5090937,70152,2,9,773615,18064628,835429026,944557313,44422227,1043153682,1.9052446015067388,70152,691.06,4413139,217490226,0.188,0.001,0.002
4994566,69162,2,14,861325,19463033,889550268,1032090529,48583464,1038773844,1.904957172478306,69162,706.88,4656249,227519281,0.191,0.001,0.003
5558195,69456,2,14,883516,17199864,851343273,1006490667,49142421,1164892958,2.5872008599477367,69456,701.27,4740427,229167519,0.188,0.001,0.002
4917914,69208,2,9,736264,18247152,841049186,954741512,43388450,1030857484,2.4147954149440056,69207,691.85,3966972,210395544,0.19,0.001,0.002
5154047,69864,2,11,793247,17354326,817749520,942486836,48839846,1059374773,2.103318938001581,69864,703.81,4584425,217762971,0.196,0.001,0.002
5142728,69477,2,6,852387,19613513,887334398,1041763263,46429090,1094883595,1.8416256975083465,69477,699.26,4606544,224875434,0.189,0.001,0.002
5130300,69117,2,12,755019,18137455,878918903,1038450107,44608939,1050711702,2.023420703041826,69117,688.62,4241048,219932718,0.188,0.002,0.001
4845189,69771,2,6,880492,19421644,883052396,1086071929,47966076,1034095736,2.4563348068261632,69771,691.51,4809277,230295660,0.191,0.003,0.0
4923290,70434,2,7,813148,19522886,899941045,1060563423,45188746,1039421059,2.186370303528881,70434,697.47,4391805,231300183,0.189,0.003,0.0
5746113,75903,0,11,280211,22681366,1350981923,1960506500,68463588,1535570557,0.3827313769945213,75903,977.49,13717006,381105364,0.326,0.411,0.016
5416226,75613,0,10,65261,23732196,1385458859,1924039963,71319683,1473087091,0.627937714960802,75613,977.74,13686634,383484183,0.194,0.423,0.016
5806078,76313,0,16,207716,19809784,1161341312,1776305316,68280432,1501217531,0.4631385415800771,76313,969.88,13687205,362587044,0.16,0.425,0.008
5773994,75573,0,25,64421,22660224,1338739133,1811625517,68752897,1611867771,0.2969734273404062,75573,1012.74,11523852,360139655,0.16,0.465,0.016
5895716,74987,0,45,92095,18330582,1098114855,1569314778,66521318,1579533601,0.2800103939858248,74987,966.68,11271023,332220301,0.121,0.42,0.019
5141231,76530,0,47,38635,22719377,1238060440,1579691208,74914984,1544913696,0.6057570757859878,76530,1016.69,13755098,364018687,0.125,0.466,0.02
5707657,76446,0,58,233263,19363862,1182255587,1757741352,64664660,1455491661,0.3037024687736929,76446,985.47,12236117,379096455,0.114,0.428,0.024
5940741,76629,0,69,199550,19984346,1211165554,1805812429,65295686,1454678083,0.5381383221617058,76629,1018.95,13210872,383802787,0.114,0.456,0.024
5819691,77660,0,92,50648,18103441,1059461189,1395141854,72291025,1677051820,0.3970096384377142,77660,1025.48,12276260,326977561,0.125,0.465,0.028
5325011,77413,0,108,185498,21474864,1296307608,1853522993,57945217,1299439718,0.5131056602021296,77413,991.41,12160201,380414230,0.106,0.444,0.016
5255531,77490,0,132,32321,20114664,1055841437,1427582453,67375588,1501616386,0.3087776403594787,77490,993.56,11457641,345424320,0.107,0.402,0.061
5602154,78447,0,130,42408,20143066,1093727062,1420402832,73844809,1659740060,0.5655540755223976,78447,1025.21,13120701,344579567,0.106,0.447,0.049
5674572,78415,0,130,88100,17618770,1046879695,1535755108,71500783,1548418338,0.2903807733024208,78415,1014.11,9838554,321254531,0.108,0.406,0.078
5617268,79091,0,217,100212,18756255,1076818545,1501205703,71823248,1631048214,0.2898972341807378,79091,1030.12,10222857,327767921,0.107,0.464,0.04
4968811,79787,0,171,41541,22456373,1104290459,1419859427,75323903,1634420027,0.6471792530699604,79787,1041.26,13237738,379325863,0.107,0.484,0.029
5116333,80060,0,153,83328,19523111,1062818497,1444934970,69394051,1542300030,0.2485290946376117,80060,1005.91,12277748,317537831,0.108,0.428,0.049
14539693,84899,1,30,761311,55574369,3764138194,5348961592,177264934,3868580205,0.4391415391148723,84898,2068.8,41858150,945109211,0.994,1.469,0.044
14558670,87186,1,18,791169,53441150,3594419898,5284747015,174092624,3775782853,0.5912461238395239,87186,2050.85,40396667,958997237,0.519,1.468,0.02
14346758,87540,1,29,801148,52225711,3297178638,4957250452,176021562,3800698078,0.4643582798729713,87540,2053.24,40487047,927803518,0.359,1.467,0.025
13023236,85969,1,61,664059,51383060,3366498354,4944291398,175264411,3811098745,0.3381887283644568,85969,2128.28,38520570,896274906,0.302,1.506,0.06
14067330,83904,1,73,729439,49366451,3180338631,4603692106,184579514,4083831233,0.2032563740911346,83904,2163.52,37871684,876643378,0.269,1.531,0.076
13162310,83728,1,100,772952,52949650,3616169331,5115314647,180559576,3736463080,0.7232440471297273,83728,2165.65,38030454,894441339,0.252,1.561,0.049
13176630,83125,1,109,520895,53668627,3549158446,4809384113,189894110,3799714811,0.4595428446177013,83125,2206.06,39310671,939386993,0.239,1.586,0.07
13888199,83333,1,102,542817,52085243,3788870928,5194017040,160420616,3633032017,0.7564174888718619,83333,2223.4,33685378,947950130,0.247,1.629,0.041
14006556,84238,1,185,979434,53670134,3415227217,4687650007,207359059,4359852800,0.7471272879683533,84238,2377.25,40875645,917370586,0.252,1.752,0.064
15374094,83492,1,223,813240,44863770,3002857285,4246243628,203381330,4463847977,0.3061020160080652,83492,2339.33,37570411,856065616,0.219,1.71,0.076
13400338,84651,1,279,865398,48293746,3112317683,4391599582,200380276,4255185084,0.3579701214937542,84651,2357.83,37804237,855129174,0.213,1.752,0.052
13311554,85292,1,289,745812,51661314,4030362576,4868021382,169852806,3586964219,0.8348932128412615,85292,2387.31,35577242,937295163,0.216,1.743,0.087
15073540,84976,1,239,798366,46173465,3622074797,4668646236,165157988,3815184651,0.6148872970853626,84976,2346.22,29033133,818331846,0.21,1.733,0.057
8745639,85935,1,374,662458,60664289,3736530682,4787909298,194773008,3515611764,1.076703678307784,85935,2402.12,38772445,890534135,0.213,1.792,0.056
11641846,85533,1,288,733285,53407688,3763379233,4783376613,148197477,3277270760,0.6293541068789466,85533,2342.15,31688731,914811530,0.212,1.719,0.072
15625660,86652,1,430,672376,42165689,3331390840,4223373376,177171627,4118233313,0.6626145350141723,86652,2432.14,28652028,779537496,0.218,1.764,0.119
77934510,110154,2,51,10030769,245844166,16345913534,23595647271,755856942,16569699870,0.4265797904284295,110154,7843.6,170816285,3821810835,3.889,7.125,0.096
78075506,99575,2,81,8974764,238190257,15983125233,23048396074,743565612,16394603327,0.4388361134729155,99575,7780.06,173036395,3830700799,1.997,7.06,0.096
79543714,98774,2,136,12067517,246799383,16962961190,23316005524,781124666,17240109883,0.3942584425439063,98774,8182.4,167013089,3792020428,1.372,7.468,0.096
77965122,86152,2,152,11221049,237143899,16465179294,23013775319,782261814,17257027614,0.265044350765474,86152,8155.46,171204073,3788096138,1.058,7.487,0.056
78134758,87952,2,161,11514227,244624555,16710193014,22914346694,784583964,17262831368,0.3573305657851671,87952,8254.92,167367254,3821171648,0.879,7.562,0.076
78578115,87827,2,223,8430093,238152888,16779858582,22699515855,795475735,17542860209,0.3593395086113592,87827,8387.64,165055395,3820758004,0.785,7.68,0.093
77181080,88776,2,284,12684180,242779813,17819821804,22718299934,839527266,18247409430,0.4585456965596274,88776,8870.96,166211062,3733384615,0.699,8.178,0.072
76930487,89246,2,389,9600622,248449532,19005888782,22512528282,893774818,19410256520,0.5212885398149817,89246,9415.78,164800867,3748335634,0.684,8.696,0.099
75620763,89246,2,372,11029006,250355092,18855685563,21963571740,892107525,19703482862,0.5762053908559942,89246,9524.86,163936989,3745082191,0.61,8.804,0.111
78884149,90155,2,421,12450387,244168349,19003183724,22468983728,914422553,20122615257,0.6467059334149878,90155,9662.04,164321949,3754183101,0.571,8.945,0.1
76863964,90262,2,418,10892589,248152502,18001237921,22437018202,844056532,18217724573,0.6543494945869475,90262,8959.39,159372685,3808038101,0.531,8.232,0.112
79485128,91516,2,392,10998479,238375899,17604469606,22500399000,838135408,18592077732,0.6154929951043878,91516,9026.68,157211715,3753668626,0.582,8.305,0.104
78593234,92992,2,457,11417852,239750523,17548333421,22064718216,840017771,18605609629,0.5131809666392265,92992,8998.34,154278394,3645781109,0.497,8.241,0.145
75998634,92231,2,529,11356916,244258187,19109694863,22091839734,903049674,19816772692,0.6872555876620934,92231,9727.89,159889468,3773237774,0.505,8.968,0.147
78484408,93095,2,641,12387762,242615854,17910771699,22618160912,863884213,18841149569,0.6086977564533351,93095,9212.04,158898927,3714908409,0.554,8.495,0.112
72863287,94290,2,518,11428188,245998629,18165324205,22558850044,850855602,18281093132,0.9436819540864196,94290,9298.28,155668096,3728389965,0.607,8.547,0.14
4701193,88319,0,4,102982,21293233,1394949705,2070103865,71068523,1562799120,4.031409997452343,88319,927.85,12238002,355972261,0.397,0.357,0.04
5365890,91428,0,18,171659,19119636,1322512352,2036623537,76777309,1707100817,8.266752753184244,91427,962.17,12455723,377141764,0.265,0.378,0.057
3196323,69805,0,4,42931,15493934,682792664,799840909,28069808,650141600,1.046923799122454,69805,530.04,3169363,150857688,0.002,0.002,0.0
5069360,94324,0,7,157721,21299642,1469761102,2193211942,70168037,1642715422,2.1549911066897094,94322,982.33,10771455,392739845,0.196,0.405,0.051
3575235,70101,0,14,70240,13607161,584735996,726218094,31335060,718468001,1.0988031027476766,70101,529.74,3569221,158260392,0.002,0.002,0.0
3519416,68837,0,16,99092,13730235,545585283,686773212,28859924,683649615,1.3595281294140122,68837,528.17,3379218,151667086,0.002,0.002,0.0
3769077,69482,0,3,26434,13134059,493704000,587751274,31441858,738830585,0.7168295108899614,69482,528.08,3631845,150553838,0.002,0.002,0.0
5590850,100093,0,11,211704,22989460,1460265797,2160837859,76891838,1819052792,3.674808044391705,100088,1065.95,10626927,370713903,0.194,0.46,0.083
3402232,69495,0,5,32577,14377508,545096094,696647688,29825273,643668419,0.9890363108508844,69495,529.42,3551141,154282777,0.002,0.0,0.002
3523491,69466,0,11,40115,14112952,494627448,627083586,30549428,687754118,1.3486627271196625,69466,529.48,3714347,164260253,0.002,0.002,0.0
3765105,69151,0,7,61759,13375266,506844109,639626119,31180621,758552735,0.6321884805569754,69151,530.73,3838068,166131862,0.002,0.002,0.0
3319670,69829,0,9,26188,14654601,606826987,750784029,29401713,663796684,0.8829217903493445,69829,529.91,3537848,164852412,0.002,0.002,0.0
3527345,70230,0,11,55927,13935317,560115434,683409241,30023315,724961258,1.1729502905793436,70230,535.04,3616600,161319458,0.002,0.002,0.0
4010267,69776,0,15,78028,12253119,508406402,617806235,30911895,732739796,0.981069524798223,69776,533.74,3443377,143001135,0.002,0.002,0.0
3461941,69111,0,3,41192,14681502,565881542,659819657,31420633,700896824,1.075443790181149,69111,531.74,3775787,166771048,0.002,0.002,0.0
5086813,107474,0,41,396054,21340320,1450611911,1944967504,80673204,2011041977,3.5525676960970096,107461,1251.93,11102339,387501953,0.211,0.635,0.086
