benchmarks,input-size,threads,branch-instructions,branch-misses,cache-misses,cache-misses-percent,cache-references,cpu-cycles,instructions,instructions_per_cycle,idle-cycles-backend,idle-cycles-backend-percent,idle-cycles-frontend,idle-cycles-frontend-percent,context-switches,cpu-clock,cpu-used,cpu-migrations,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-load-misses-percent,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-load-misses-percent,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-load-misses-percent,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-load-misses-percent,dTLB-loads,iTLB-load-misses,iTLB-load-misses-percent,iTLB-loads,time,user-time,sys-time,Speedup
8,2,12,7925369273,28984233,46737949,9.362,499216320,72496210712,51081252023,0.7,46025548551,63.49,3490823846,4.82,62865,31.52492,7.432,926,0,133647,133649,31.56978,173920094,0.72,24080146148,5885,419351954,58505054,0.49,12052402683,512484088,43911209,9.27,473675308,92002388,28658191,7986557535,1115018,0.0,24030863408,265258,0.0,11709547854,2.777,26.215,3.721,3.566978754051134
8,2,13,8748251181,27001047,42662387,8.637,493949361,83029456745,54699896801,0.66,54634117807,65.8,4043147021,4.87,76833,35.95124,8.202,842,0,133978,133979,36.00828,184755919,0.72,25602528485,6863,430073195,62853251,0.49,12949744532,504143076,46995540,9.38,500912556,79314506,30223416,8834432342,1004408,0.0,25766292432,292943,0.0,12700717436,2.882,30.1,4.257,3.437022900763359
8,2,14,8659746306,33517065,46043693,9.084,506873453,87788418065,54146671070,0.62,57935705952,65.99,4609313515,5.25,86451,37.91124,8.797,844,0,133943,133944,37.9744,190116125,0.74,25555264367,2550,435942518,62352301,0.49,12634907662,508801353,46787710,9.15,511081486,89711841,33490675,8504726719,1225741,0.0,25450713601,343740,0.0,12827852873,2.865,31.739,4.819,3.457417102966841
8,2,15,8137656095,31467628,42623847,8.457,504000934,81192135464,52150847813,0.64,52820342948,65.06,4191232100,5.16,78470,34.94164,8.866,774,0,134354,134356,34.99777,185914204,0.76,24545281796,3156,437140794,71662529,0.59,12219999680,507208098,43775684,8.58,510480122,82192662,34449034,8185768257,1069993,0.0,24516400855,299108,0.0,12107692745,2.461,28.739,4.797,4.024989841527835
8,2,16,13115861666,33152570,53001812,9.569,553901501,123560792371,74079369091,0.6,81567043512,66.01,6557909380,5.31,130700,54.00951,10.377,758,0,134211,134212,54.10022,218556681,0.62,35123412358,6621,458604728,80394791,0.45,17994484589,508099588,53527979,9.98,536531055,95254989,32905865,13226959166,1106562,0.0,35208908897,240076,0.0,17589795736,3.744,45.031,7.27,2.645699786324786
9,0,1,889564757,23771664,12564867,13.295,94505318,6354368933,4344257967,0.68,2154703593,33.91,1125269784,17.71,7011,2.78052,1.162,830,0,132231,132232,2.78711,43313960,2.04,2121834134,3821,52283824,39685527,2.26,1759182940,4044424,13819561,13.55,101966124,21115785,28170434,761184583,926125,0.05,1986060129,308789,0.02,1792815948,0.898,0.893,0.004,0.9824053452115812
9,0,2,875699818,22554772,14135084,14.27,99056949,6371129570,4377950277,0.69,2181598628,34.24,1115298288,17.51,6994,2.76069,1.438,773,0,132795,132796,2.7672800000000004,44915874,2.09,2150725652,3501,55774548,36202349,2.15,1687048715,3664266,13143856,14.55,90313021,19906923,21704744,902535758,897697,0.04,2075165789,297151,0.02,1803392122,0.45,0.863,0.028,1.9604444444444442
9,0,3,723051582,22061886,13414925,13.415,99996217,5904372774,4090857737,0.69,2309812821,39.12,1165277995,19.74,4899,2.5323,1.417,934,0,132784,132785,2.53901,46222551,2.39,1932557531,2745,57911746,33976132,2.23,1526147892,3729149,13375930,14.39,92953672,20938470,22506671,752140006,853197,0.05,1866834233,294123,0.02,1597535580,0.31,0.874,0.038,2.8458064516129027
9,0,4,1007533074,21751048,13834306,12.684,109068435,7009358492,4767952710,0.68,2249665011,32.1,1296804599,18.5,8516,3.06187,1.774,835,0,132328,132329,3.06886,48870359,2.13,2295188640,3924,53157868,32934317,1.57,2104198999,3391592,11844679,14.08,84106220,17493881,20275555,1129698127,750876,0.03,2410797747,242984,0.01,1975156362,0.236,0.856,0.054,3.738135593220339
9,0,5,741115140,21766059,14101781,14.194,99353198,6028291958,4255093248,0.71,2277396143,37.78,1147641341,19.04,5169,2.56765,1.578,637,0,132735,132736,2.5742800000000003,47474034,2.35,2021975284,2416,56059683,35791657,2.28,1568560706,3708857,14120802,15.9,88804641,20060596,19648654,804947068,787515,0.04,1926985281,301003,0.02,1627813592,0.211,0.913,0.087,4.181042654028436
9,0,6,691274570,21458000,13527613,13.52,100055471,5987918936,4258453865,0.71,2317333873,38.7,1240499142,20.72,5069,2.56407,1.564,891,0,132335,132336,2.57078,46718189,2.49,1877137215,7003,53299864,32894704,2.07,1586534667,3184048,12305576,13.79,89213239,23466947,20423990,718480367,991569,0.05,1835363197,301860,0.02,1569098523,0.169,0.916,0.046,5.220118343195265
9,0,7,893618028,25863197,17422552,15.719,110836731,6991374694,4708986540,0.67,2026376567,28.98,1144665196,16.37,7046,3.02756,1.855,841,0,132690,132691,3.0345500000000003,41656600,1.75,2373858056,4158,50453262,27124852,1.37,1973552506,4142968,11922937,13.74,86752587,18218538,20836504,932371299,989162,0.05,2196579221,348231,0.02,1949740934,0.162,0.917,0.141,5.445679012345678
9,0,8,675944701,21162640,14030465,13.398,104724026,5861437269,3755185505,0.64,2020649740,34.47,1244003924,21.22,5288,2.54395,1.593,921,0,132763,132764,2.55079,43041210,2.26,1901807468,4973,48843026,30630893,1.83,1672160368,4157951,12261276,13.54,90546465,19445000,21554971,705123049,927281,0.05,1897998560,291810,0.02,1524580117,0.122,0.849,0.043,7.2311475409836055
9,0,9,975702931,21496125,14053483,13.554,103688361,6798055848,4649330877,0.68,2239151534,32.94,1250888583,18.4,8991,2.9822800000000003,1.915,635,0,132672,132673,2.9886,47153355,2.07,2281901368,5995,50648916,31677788,1.56,2037083853,3428599,13445217,14.08,95513700,20027388,20814541,1011220775,775656,0.03,2303077268,275208,0.01,1937543708,0.118,0.934,0.04,7.476271186440678
9,0,10,1067396390,20264829,13664496,14.762,92568099,7117468297,4849191317,0.68,2372877070,33.34,1156408802,16.25,7994,3.12747,1.921,820,0,132936,132937,3.13422,45732344,1.93,2363574573,4387,55862984,36811106,1.91,1929985968,3816122,16546185,15.69,105468628,27334280,23835596,936793425,893984,0.04,2296640916,286709,0.01,2035390136,0.118,1.009,0.058,7.476271186440678
9,0,11,775491717,21038637,13423709,13.454,99772091,6382244194,4296037915,0.67,2447830595,38.35,1310415203,20.53,4637,2.7326,1.773,713,0,132435,132438,2.73933,47437236,2.36,2007000819,6229,54922063,40057533,2.39,1674295695,3636145,15757782,16.63,94766766,21232254,20310447,839709259,761484,0.04,2002736054,276566,0.02,1646455065,0.116,1.033,0.126,7.605172413793102
9,0,12,839730256,22180466,14657966,14.129,103743994,6748193266,4463120447,0.66,2615882515,38.76,1298528756,19.24,5992,2.91264,1.824,886,0,132808,132809,2.92012,48796467,2.24,2176773965,2971,57930977,37577280,2.2,1705043534,3702426,15518884,16.37,94779278,18727538,20333805,940830120,806474,0.04,2122916409,269807,0.02,1777797483,0.118,1.047,0.182,7.476271186440678
9,0,13,1234573354,22340021,13551536,13.582,99772356,8402858342,5307899137,0.63,2594621300,30.88,1674546860,19.93,14963,3.6894,2.256,938,0,132755,132756,3.69782,51051511,1.92,2660705767,7073,57631640,36239396,1.52,2390263219,3535511,12840089,13.42,95713306,23388943,22628853,1278769521,900336,0.03,2728615197,268779,0.01,2280998629,0.125,1.136,0.249,7.057599999999999
9,0,14,1068589313,22646537,14166023,13.827,102448499,7697054091,5119794253,0.67,2599886789,33.78,1434686444,18.64,11325,3.35452,2.085,872,0,132831,132832,3.36304,46315386,1.87,2481502434,4731,53280798,37076887,1.83,2029317807,3552125,15904909,15.83,100460487,21642680,21914914,1095950750,869805,0.04,2466507479,295677,0.01,2078981701,0.12,1.116,0.267,7.351666666666666
9,0,15,1240134780,21779155,13967125,13.586,102806673,8496067982,5305006292,0.62,2669992471,31.43,1629665599,19.18,12531,3.76033,2.349,799,0,132855,132856,3.76856,51741062,1.95,2656778556,6726,59886849,39359581,1.76,2234855131,3253844,16089681,16.07,100137985,24637243,22342713,1207763164,857166,0.03,2649478912,261836,0.01,2272365808,0.125,1.333,0.265,7.057599999999999
9,0,16,992367415,25256080,16033591,15.894,100879655,7999440628,4786222158,0.6,2612193889,32.65,1591087982,19.89,8603,3.55359,2.195,891,0,132587,132588,3.56181,48932834,2.03,2410104438,4598,58967570,31381650,1.69,1862399218,4342566,16274067,15.61,104230717,28703631,24968726,844579923,973340,0.04,2289563239,333330,0.02,2001071051,0.132,1.455,0.323,6.683333333333332
9,1,1,1418698500,47038452,12189414,7.287,167271431,11539921264,8933201466,0.77,4688704864,40.63,1750301358,15.17,4718,4.9399,1.028,916,0,133135,133136,4.946770000000001,81120499,1.96,4143441710,4347,115039122,51735277,1.6,3227664178,15490010,12600791,8.29,152005668,19279885,47273025,1407304313,815182,0.02,4271870426,278913,0.01,3161670496,3.34,3.33,0.008,1.0132035928143712
9,1,2,1493339407,38265655,12769443,8.0,159624056,11533043807,9661023277,0.84,5197945991,45.07,1379294318,11.96,4728,4.91546,1.575,804,0,132810,132811,4.92234,87278358,2.0,4361597237,2659,119754922,39868259,1.26,3163716729,14540840,15588649,10.23,152421028,20009164,37147862,1545295720,887359,0.02,4284678885,276771,0.01,3214773700,1.636,3.238,0.024,2.0685207823960883
9,1,3,1607947958,41815102,13171767,8.39,156989075,11959433360,9769727885,0.82,5340735046,44.66,1618846447,13.54,5419,5.10179,1.958,895,0,132964,132965,5.108569999999999,87540701,1.98,4429873262,2710,123052178,42681888,1.32,3226902632,15638269,13066871,8.68,150490942,22085137,42782710,1495472113,989773,0.02,4232181834,290455,0.01,3348962715,1.138,3.356,0.037,2.973725834797891
9,1,4,1704145750,42982095,14999964,9.249,162183870,12959013916,10251432137,0.79,4996479935,38.56,1602410882,12.37,10415,5.59659,2.334,831,0,132790,132791,5.60336,83816414,1.74,4807013155,4829,117917890,36373840,1.02,3580323029,15161249,13162198,8.56,153722743,20438808,41595584,1722505325,860366,0.02,4698661762,304030,0.01,3543085949,0.896,3.396,0.137,3.7768973214285713
9,1,5,1462665336,41470824,15550901,9.108,170736747,12001381774,9488286463,0.79,5021266883,41.84,1643767158,13.7,5190,5.11782,2.392,761,0,132802,132803,5.124560000000001,82872457,1.91,4350082678,4821,112788687,38047737,1.16,3266469635,14506703,12873717,8.75,147140599,19519838,40749952,1489967210,831022,0.02,4439020310,265794,0.01,3229445487,0.711,3.411,0.103,4.759634317862166
9,1,6,1504285465,40957237,13784165,8.54,161398111,12242398267,9941946227,0.81,5476289447,44.73,1566379086,12.79,5053,5.23562,2.421,712,0,133018,133019,5.2418000000000005,86542611,1.95,4448177731,3558,112249574,40110566,1.2,3342940811,13522368,14190436,9.41,150773175,22186325,41418829,1502157022,828268,0.02,4448539049,297912,0.01,3266886006,0.609,3.452,0.148,5.556814449917899
9,1,7,1903447421,42773072,15031686,8.877,169326897,14376515810,10910104438,0.76,5847205669,40.67,2138051778,14.87,10419,6.21738,2.965,738,0,132794,132795,6.2258,94182322,1.85,5084170361,4973,117487246,42385391,1.07,3974701535,13757839,16084095,10.36,155194439,24292970,41664578,1999665103,752640,0.01,5205814082,268716,0.01,3819117374,0.632,3.725,0.486,5.354588607594937
9,1,8,1733826215,40292890,12844255,8.268,155351863,13202636424,10376710904,0.79,5521779970,41.82,1907481490,14.45,9381,5.69328,2.844,659,0,132372,132375,5.70172,90456157,1.92,4712344427,8526,122637151,44861645,1.29,3486841820,15023349,17326371,10.89,159153054,24408232,40923418,1723465720,776296,0.02,4746262892,272198,0.01,3537053048,0.52,3.615,0.345,6.507884615384615
9,1,9,1480727837,40861026,16367830,9.993,163792483,12389556338,9902777350,0.8,5560226347,44.88,1658144500,13.38,4625,5.24738,2.814,757,0,132796,132798,5.25407,88478909,1.97,4499154025,3014,120599151,37786744,1.17,3241298767,15443711,15088425,9.48,159183663,24934632,39320028,1567717314,799538,0.02,4378654308,281727,0.01,3238530929,0.419,3.568,0.121,8.076610978520288
9,1,10,1635359166,41318440,17385837,10.652,163223416,13484599949,10169849683,0.75,5511561050,40.87,1839091124,13.64,7533,5.82784,3.038,633,0,132832,132833,5.835439999999999,87727000,1.82,4830750928,3759,122855941,36966467,1.06,3489874988,16106724,14575714,8.85,164623691,25214955,44102915,1609842570,753125,0.02,4781472637,323391,0.01,3432573885,0.428,3.777,0.343,7.90677570093458
9,1,11,1672347670,43525122,16904309,9.381,180197856,14230235053,10372573551,0.73,6092374627,42.81,2128181780,14.96,9258,6.06194,3.271,646,0,132872,132874,6.0715200000000005,93381312,1.91,4888464444,3439,119941006,42032330,1.14,3685925331,14068888,16559518,10.35,160048994,24965757,43123518,1683209375,700395,0.01,4977770814,227335,0.01,3546021126,0.436,3.981,0.529,7.761697247706422
9,1,12,1615630528,39024692,14623252,9.085,160956214,12722953804,10064365127,0.79,5841191548,45.91,1730717995,13.6,5542,5.47312,3.033,670,0,132916,132917,5.47953,90479492,2.02,4477123351,7648,122634798,42357642,1.27,3328664354,13536857,17404267,11.31,153950137,24201415,38498067,1679954889,743023,0.02,4582101218,285710,0.01,3403762733,0.324,3.659,0.091,10.444753086419754
9,1,13,1929253747,40807149,14947923,8.997,166134543,14338551769,11051505700,0.77,5698966393,39.75,1942217526,13.55,9879,6.14583,3.482,622,0,132694,132695,6.15276,92939586,1.82,5117685932,4000,124322920,39935799,1.03,3869705680,13594894,15898284,10.67,149008235,25076371,39448074,1991124252,835543,0.02,5067043048,298613,0.01,3838524453,0.323,3.789,0.243,10.477089783281734
9,1,14,1937565558,42708193,13122761,7.925,165585585,14913926897,11191295826,0.75,6090593003,40.84,2124175410,14.24,12331,6.420319999999999,3.505,1009,0,133211,133213,6.42967,91197766,1.74,5236522355,4198,120524188,43430321,1.14,3809094106,13766312,17421292,10.61,164147580,25658094,41741608,2001075932,983240,0.02,5165545226,326821,0.01,3889124102,0.34,3.878,0.551,9.953235294117647
9,1,15,1772798211,44002871,15206815,9.131,166533815,14893633650,11011543962,0.74,5986745731,40.2,2347948906,15.76,11271,6.41662,3.544,801,0,132518,132519,6.428439999999999,90421322,1.79,5060314160,4155,121495507,42056440,1.18,3572165725,14318607,18141294,10.75,168773727,24252026,44679945,1814538601,788278,0.02,5051804358,281397,0.01,3649912441,0.363,4.136,0.742,9.32258953168044
9,1,16,1526707773,38761631,13568682,8.831,153652332,12075837036,9651303430,0.8,5078810825,42.06,1431987400,11.86,7089,5.26249,3.043,644,0,132826,132827,5.26963,86072244,1.89,4548327903,3527,125143495,35582837,1.09,3278962357,15950335,13733837,8.56,160529925,25061683,41864990,1479446038,837005,0.02,4351771147,310690,0.01,3240944371,0.24,3.44,0.138,14.100416666666668
9,2,1,4434135735,143094645,12762307,2.788,457725195,35439647176,31192511029,0.88,16843509334,47.53,3773011573,10.65,5306,14.99573,1.015,729,0,133002,133003,15.00234,247068863,1.8,13763681592,7076,372970845,105112482,1.06,9880238844,57924886,11580606,3.0,385673612,19976137,141719472,4471047400,887327,0.01,13832723375,281070,0.0,9767911787,13.326,13.315,0.008,1.0181900045024763
9,2,2,4417311627,109042390,15783720,3.849,410077380,34453219680,31341744117,0.91,16448105306,47.74,2816162945,8.17,5060,14.57268,1.838,733,0,133355,133356,14.57922,242261790,1.74,13949288364,5584,371424300,52945478,0.55,9627875629,57665699,13724122,3.56,385293213,20083865,109196108,4446710504,749230,0.01,14083685305,221267,0.0,9540039544,6.481,12.87,0.079,2.093565807745718
9,2,3,4466545176,122017638,15272063,3.645,419030950,35346094775,31436321915,0.89,17007772716,48.12,3152375012,8.92,5418,14.94389,2.545,639,0,133159,133160,14.95028,244110816,1.75,13932371303,5682,366404126,71067158,0.73,9744637902,57573325,11431933,3.04,376453491,18813238,120724721,4514295892,717822,0.01,14099733433,268665,0.0,9641139086,4.44,13.213,0.08,3.055945945945946
9,2,4,4501956042,122488037,13185382,3.144,419361274,35800872189,31800806468,0.89,17419501819,48.66,3235867503,9.04,4677,15.11613,3.113,894,0,133221,133222,15.12289,246423518,1.76,14041077924,4547,369922376,73685527,0.75,9826967726,56897433,15050433,3.93,382564092,27646375,121736477,4506042552,944266,0.01,14076425706,286154,0.0,9700796108,3.387,13.341,0.176,4.006023029229406
9,2,5,4489138368,110604663,12548863,3.111,403431084,34524782403,31981189561,0.93,17027915634,49.32,2677682971,7.76,4829,14.552370000000002,3.587,870,0,133102,133104,14.55918,247301900,1.77,14001060122,2613,377803329,64263715,0.67,9565885838,57799438,16718059,4.29,389489315,21683039,111287311,4449658419,954225,0.01,13759396605,296976,0.0,9582556147,2.595,12.912,0.019,5.228670520231214
9,2,6,5417692362,124059075,17767352,4.153,427854801,41360994358,34845855916,0.84,18730978888,45.29,4318767454,10.44,16826,17.57011,4.236,758,0,133163,133164,17.5827,258077715,1.63,15879012841,4150,379323142,70437363,0.65,10849729096,57243658,20899032,5.04,414322385,33465105,127167857,5308957272,850181,0.01,15752523895,274240,0.0,10982025206,2.646,14.159,1.302,5.127891156462585
9,2,7,4612732811,109238743,17251734,4.249,406045861,36395931291,32135848389,0.88,16957933562,46.59,3207244746,8.81,10166,15.41744,4.431,822,0,133157,133158,15.42775,246078604,1.7,14473992974,4386,371329020,52871562,0.53,9892138081,58499347,12723154,3.29,386829463,19290143,107874663,4664212936,818097,0.01,14566125259,253324,0.0,9831595856,2.01,13.272,0.549,6.750447761194031
9,2,8,4793416004,113844024,14257165,3.468,411094672,37556769591,32920497034,0.88,17817048112,47.44,3519364326,9.37,12477,15.90536,4.873,685,0,133197,133199,15.91685,253585365,1.72,14735871858,5876,372260274,62336957,0.61,10255242287,56214041,17334860,4.42,391874951,25341178,113546855,4857283702,778096,0.01,14793382369,233059,0.0,10087064303,1.824,13.507,0.733,7.438815789473685
9,2,9,4924327923,118683667,22418536,5.289,423847611,39334905968,33327772869,0.85,18693707157,47.52,3800672350,9.66,7201,16.711479999999998,5.299,692,0,133256,133258,16.71913,258063632,1.71,15066369562,3297,393637737,60878063,0.59,10278570683,59271828,20241059,4.93,410884443,40612853,118296796,4946673339,789954,0.01,14904458811,328067,0.0,10322566690,1.681,14.359,0.604,8.071624033313505
9,2,10,4696099640,110369433,16793954,4.101,409515592,37202089401,32642296616,0.88,17768027760,47.76,3366484762,9.05,6333,15.73541,5.445,920,0,133361,133362,15.74302,253735518,1.75,14518891650,6876,370650060,55621014,0.55,10056073672,57130826,17691611,4.45,397468244,31514400,110363361,4688132060,929710,0.01,14600048130,259662,0.0,9942746552,1.426,13.621,0.492,9.515007012622721
9,2,11,4697661266,110784184,17756255,4.286,414297842,37915028729,32769503732,0.86,18116537157,47.78,3543991766,9.35,11468,16.13069,5.701,1055,0,133169,133170,16.14195,254617587,1.75,14585775634,8065,376384113,58636722,0.58,10162099058,57354234,18574750,4.63,401074527,35630263,110857446,4706058559,945200,0.01,14634443220,291749,0.0,9989633667,1.358,13.965,0.503,9.991458026509573
9,2,12,5608833644,121526147,18906155,4.449,424992700,43603843326,35795196270,0.82,19182459617,43.99,4704639091,10.79,25971,18.71402,6.408,736,0,133353,133354,18.731720000000003,263564902,1.6,16469048414,4570,384802303,65009859,0.58,11168208364,57918238,21313449,5.01,425220480,32844892,123495991,5605057652,970935,0.01,16327411492,332640,0.0,11270623868,1.454,14.871,1.741,9.331774415405778
9,2,13,5085788250,118595813,20908001,4.752,439950156,41686158079,33864026269,0.81,19211499510,46.09,4528742375,10.86,16324,17.68504,6.46,966,0,132997,132999,17.698,262323273,1.7,15464195332,5104,384955611,63536962,0.59,10730465616,57563001,20042730,4.92,407575052,32759143,117308067,5215369498,803556,0.01,15552111578,265269,0.0,10560824204,1.261,14.761,1.088,10.760031720856464
