cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
14074552,0.388,43544731,892687,7179755887,47396191,0.11
17027913,0.314,36840918,822665,6696207560,36124880,0.11
18392259,0.313,35048142,1016099,6774906752,36255430,0.11
14264838,0.382,44643887,743415,6638108552,51990688,0.11
16377251,0.389,46135228,768356,7466679203,42076709,0.11
17745993,3.067,88476149,879687,11104767130,31696392,0.39
18081497,1.829,103254608,909858,12337164127,41844359,0.39
18888286,1.383,95352863,832971,11941273860,34153803,0.39
19608783,1.082,97678289,984406,11988335476,37677165,0.39
18646573,0.968,95670263,939887,11608336315,39858932,0.39
16559713,0.908,95948286,994807,12052717913,36509112,0.39
19100049,0.863,98190633,950431,12173133439,31911703,0.39
19273924,0.846,98675568,881736,11539268608,34226311,0.39
17698323,1.023,108197442,925481,12152001512,60775265,0.39
20063940,0.835,92115894,961050,12845356815,32575110,0.39
15762337,0.856,86648789,907400,12183077095,37173666,0.39
19564196,0.854,96555946,964441,12459424771,39262450,0.39
16596084,0.875,92779484,862099,12903353479,44087491,0.39
18844594,0.898,101273309,1017294,12825319947,39477280,0.39
17047149,0.888,96230467,936733,12534879301,42227578,0.39
17275949,0.855,89850360,925844,12657216542,45825739,0.39
22633498,11.312,305488312,912979,30964470967,86439600,1.09
24946096,6.184,312294894,929616,31677534372,73041414,1.09
27635582,4.471,282732029,1017150,33396692713,45435864,1.09
24042762,3.363,292517734,948270,30994525287,48605832,1.09
23783042,2.88,293173590,1050909,30951660921,49368064,1.09
22988058,2.517,278355492,1065025,31312020962,55658354,1.09
22332902,2.394,282230553,1147374,32218297080,47667732,1.09
28145530,2.71,319394327,1104996,32044660109,81404941,1.09
22718145,2.308,288905122,941184,32038725693,51803639,1.09
24815373,2.302,290506677,985870,31191832690,48236056,1.09
22130087,2.521,305818256,927754,32333237048,77984483,1.09
23087758,2.267,280699432,1114438,32514398876,45510981,1.09
23516771,2.222,278590500,1292740,31574973009,30942867,1.09
21902481,2.384,297939119,1062508,32384944455,59927486,1.09
26565593,2.476,310869063,1164325,32606297958,71831525,1.09
26777037,2.203,279991807,1065809,32161081125,37940575,1.09
13140976,0.395,16043982,807045,5023281990,33016901,0.03
14206084,0.243,16046652,922968,5257191441,31771242,0.03
14929235,0.29,14623683,826434,6144218477,38550933,0.03
13604888,0.281,16940899,867684,6484934878,36165106,0.03
15265313,0.38,16060808,837360,7737594204,32131670,0.03
16150346,0.465,19192230,956196,9634803164,31707842,0.03
15938491,0.49,16857588,826657,11192753786,42034749,0.03
16838090,0.84,22973376,852700,18268775888,38853744,0.03
17815720,0.558,18133746,783664,15112068509,40947717,0.03
19822206,0.737,18293802,889804,18823233798,36868785,0.03
19248723,1.082,23595438,1038501,28047936866,42242724,0.03
20147717,1.071,23956900,942214,31418118342,41482609,0.03
22336490,1.006,21902074,955415,31160053049,44167501,0.03
21891886,0.872,20598035,812330,29818461181,40080393,0.03
25512869,1.753,22464637,928978,56607486846,55628461,0.03
26010631,1.965,27457276,953545,67556815802,65209753,0.03
26204666,1.924,17140607,784132,8184527545,34722559,0.14
17582353,0.956,16497152,785604,8382097327,32969019,0.14
18159629,0.788,16302433,855758,10180788080,30763066,0.14
17672104,0.748,18542947,804486,11246224619,39030023,0.14
16670553,0.686,20248367,961963,11229029563,29683769,0.14
17424005,0.744,20441060,1009450,13639284947,35168110,0.14
19129918,0.774,20312019,845310,15536716871,39549049,0.14
20972388,0.788,20001737,974665,17639341272,32144769,0.14
20654803,0.823,20226009,963665,19892973042,37990841,0.14
19805730,0.8,19691261,892741,20721472321,39701506,0.14
22487047,1.268,21458128,1189769,33209692151,43230181,0.14
24291926,1.243,24987559,1333366,34623394473,44901622,0.14
20422664,1.312,27489555,1313862,39855041187,46667550,0.14
28913110,2.018,28515010,1182528,59937607635,55292089,0.14
22758116,1.572,27732546,1315808,52445988645,56616346,0.14
33369561,2.192,26512797,1346216,75169660223,61519217,0.14
76915791,9.916,19120254,791348,27504491000,41657430,0.54
78595326,5.086,23061367,944736,27772027315,42718385,0.54
89746519,3.854,18892705,889788,30514166533,39024491,0.54
88991679,3.032,17733116,844220,31258733061,35250072,0.54
84129546,2.556,22313105,796700,32555555357,39780141,0.54
81552651,2.41,21821568,948009,35887174009,41097102,0.54
76151397,2.26,25477904,1022221,38965972568,48937423,0.54
67274787,2.017,23135465,936803,39686267164,49976318,0.54
57698399,1.958,24398538,1030023,43531896416,46183556,0.54
50936506,2.546,27957289,1033067,57649594130,54893582,0.54
48400930,2.113,26213254,974725,53820679806,48666143,0.54
46737949,2.777,28658191,1115018,72496210712,58505054,0.54
42662387,2.882,30223416,1004408,83029456745,62853251,0.54
46043693,2.865,33490675,1225741,87788418065,62352301,0.54
42623847,2.461,34449034,1069993,81192135464,71662529,0.54
53001812,3.744,32905865,1106562,123560792371,80394791,0.54
12564867,0.898,28170434,926125,6354368933,39685527,0.01
14135084,0.45,21704744,897697,6371129570,36202349,0.01
13414925,0.31,22506671,853197,5904372774,33976132,0.01
13834306,0.236,20275555,750876,7009358492,32934317,0.01
14101781,0.211,19648654,787515,6028291958,35791657,0.01
13527613,0.169,20423990,991569,5987918936,32894704,0.01
17422552,0.162,20836504,989162,6991374694,27124852,0.01
14030465,0.122,21554971,927281,5861437269,30630893,0.01
14053483,0.118,20814541,775656,6798055848,31677788,0.01
13664496,0.118,23835596,893984,7117468297,36811106,0.01
13423709,0.116,20310447,761484,6382244194,40057533,0.01
14657966,0.118,20333805,806474,6748193266,37577280,0.01
13551536,0.125,22628853,900336,8402858342,36239396,0.01
14166023,0.12,21914914,869805,7697054091,37076887,0.01
13967125,0.125,22342713,857166,8496067982,39359581,0.01
16033591,0.132,24968726,973340,7999440628,31381650,0.01
12189414,3.34,47273025,815182,11539921264,51735277,0.04
12769443,1.636,37147862,887359,11533043807,39868259,0.04
13171767,1.138,42782710,989773,11959433360,42681888,0.04
14999964,0.896,41595584,860366,12959013916,36373840,0.04
15550901,0.711,40749952,831022,12001381774,38047737,0.04
13784165,0.609,41418829,828268,12242398267,40110566,0.04
15031686,0.632,41664578,752640,14376515810,42385391,0.04
12844255,0.52,40923418,776296,13202636424,44861645,0.04
16367830,0.419,39320028,799538,12389556338,37786744,0.04
17385837,0.428,44102915,753125,13484599949,36966467,0.04
16904309,0.436,43123518,700395,14230235053,42032330,0.04
14623252,0.324,38498067,743023,12722953804,42357642,0.04
14947923,0.323,39448074,835543,14338551769,39935799,0.04
13122761,0.34,41741608,983240,14913926897,43430321,0.04
15206815,0.363,44679945,788278,14893633650,42056440,0.04
13568682,0.24,41864990,837005,12075837036,35582837,0.04
12762307,13.326,141719472,887327,35439647176,105112482,0.13
15783720,6.481,109196108,749230,34453219680,52945478,0.13
15272063,4.44,120724721,717822,35346094775,71067158,0.13
13185382,3.387,121736477,944266,35800872189,73685527,0.13
12548863,2.595,111287311,954225,34524782403,64263715,0.13
17767352,2.646,127167857,850181,41360994358,70437363,0.13
17251734,2.01,107874663,818097,36395931291,52871562,0.13
14257165,1.824,113546855,778096,37556769591,62336957,0.13
22418536,1.681,118296796,789954,39334905968,60878063,0.13
16793954,1.426,110363361,929710,37202089401,55621014,0.13
17756255,1.358,110857446,945200,37915028729,58636722,0.13
18906155,1.454,123495991,970935,43603843326,65009859,0.13
20908001,1.261,117308067,803556,41686158079,63536962,0.13
20472711,1.046,110510489,816877,37634979521,52804726,0.13
19768966,1.051,118443177,792288,40121272802,59287981,0.13
21333262,1.067,118225541,891292,41472038000,61096710,0.13
14341378,1.135,15996403,923606,7111114965,31038545,0.07
17358109,0.633,14051480,798545,7737759456,29923740,0.07
16832235,0.49,15227715,930200,6932473911,28740662,0.07
14569374,0.405,15197441,1039504,6562533967,29665120,0.07
13579530,0.356,16159068,1013464,7305387895,34766042,0.07
15236803,0.337,16923515,910982,6591597982,36118867,0.07
15611658,0.328,17600579,993899,6964349347,31700984,0.07
13758020,0.338,17399219,1050079,7060794119,39155473,0.07
14846999,0.31,16672340,1112093,6917099583,39434570,0.07
13726870,0.283,16704295,1133616,6812062146,39888164,0.07
15176651,0.275,16610014,1222841,6856389460,34360432,0.07
14860288,0.279,16544306,1011136,7808542389,39739973,0.07
15212365,0.269,16025752,1047925,6762610716,36358496,0.07
15039396,0.268,16112349,1061277,8204772451,33105865,0.07
15003562,0.271,16383815,1306975,7320247751,34704855,0.07
13786827,0.278,16337028,979046,7135117461,42747253,0.07
15152870,3.44,18868615,989549,12966905906,36065039,0.21
16241037,1.867,20796778,1096604,12430024518,39496005,0.21
15512975,1.344,18118669,976114,12148740107,35779096,0.21
15153419,1.091,20117852,1124312,12689543320,35174540,0.21
16780758,0.947,19565461,1054603,12416686946,44666405,0.21
17917256,0.83,19921854,1170159,12020621322,34993198,0.21
16130421,0.764,19446248,1212403,12474096522,36856561,0.21
18121900,0.724,18143484,1441445,13554706929,35288689,0.21
17339796,0.697,22948191,1352731,13016223081,36866390,0.21
16557566,0.646,22639025,1355633,12424660004,37187548,0.21
16950527,0.622,18826607,1326527,12485579619,38907941,0.21
16694422,0.618,21513742,1450975,14121145480,38335113,0.21
16120525,0.583,19032468,1277473,13109445846,39715679,0.21
18363031,0.569,21329060,1523102,12576858036,34139956,0.21
18788524,0.584,20163584,1575128,13191981159,42856419,0.21
18277348,0.556,22642527,1575379,13277386411,41690909,0.21
21242163,9.521,26580721,1276022,25583907239,38417309,0.57
18592923,4.998,27698979,1210712,25858455649,50103880,0.57
20931562,3.624,28803390,1348429,26442225103,40211909,0.57
21466118,2.834,23454503,1368531,26051462046,43512362,0.57
17876480,2.422,26219938,1454072,26340877088,47441339,0.57
20765626,2.101,28574941,1652415,26855104519,45731599,0.57
21243116,1.904,27023651,1637328,27280507523,51405252,0.57
25110058,1.792,26113487,2010789,28606696322,46035919,0.57
22923524,1.674,27892825,2035221,27965212417,48614482,0.57
23339851,1.58,28742574,1962779,27969874068,45656990,0.57
22551165,1.494,30419027,2177939,28093460429,42862612,0.57
21850184,1.397,27307553,2142321,27182409237,42400372,0.57
23022583,1.349,27961136,2037624,27040765811,41609616,0.57
21710124,1.309,27105619,2334662,27507089961,47052205,0.57
23213589,1.279,25278493,2247480,26911698643,41409863,0.57
24380991,1.257,26348483,2186717,27855575790,50565958,0.57
15361172,0.33,16706868,880044,5430598974,32911399,0.04
14168230,0.204,16469179,916442,5293749343,36521561,0.04
15436189,0.182,16887622,884073,4201930968,32928262,0.04
15872086,0.167,16421135,846011,4802093356,31866650,0.04
13777535,0.163,15732703,703592,4498973375,41388128,0.04
16390235,0.159,18606719,904831,4421664165,33200375,0.04
15039623,0.144,19105603,947865,5430815590,34437489,0.04
15625787,0.147,16806854,797920,4517183663,35054732,0.04
16746305,0.145,16540413,845948,4638280632,31313991,0.04
13723326,0.143,19360125,960573,5420305734,32981775,0.04
13267191,0.142,18604056,800775,4722045409,40385978,0.04
13260519,0.143,18003597,783869,4518452438,37889815,0.04
14999372,0.381,14089140,818006,4812428915,38381188,0.04
15448555,0.142,17056196,898281,4494549715,34398644,0.04
14915426,0.144,17301729,976980,4387393263,30440628,0.04
16119223,0.143,18129679,1014190,4725605241,31003654,0.04
17029375,1.366,32257291,1024667,7719728847,52482565,0.13
17365007,0.799,30862340,856994,7499719860,51627666,0.13
16745736,0.597,34945649,1004741,7238323392,55715860,0.13
19062909,0.476,34475617,1041891,7200261283,55263631,0.13
19544295,0.419,31858941,881457,8238552991,52562904,0.13
17129311,0.596,37227134,958149,8160715324,57705743,0.13
15714399,0.331,34904077,1012081,7267756545,57223089,0.13
17822219,0.328,32901615,925584,8475896776,57257257,0.13
18448383,0.326,32619953,985380,7984467900,57865843,0.13
17424803,0.325,34513050,992010,7323381733,57181773,0.13
19422297,0.33,33353434,905729,7328850264,57593771,0.13
19617572,0.326,35572166,968859,7329886547,55185390,0.13
19756560,0.34,32304502,976074,8566037214,53193135,0.13
18257328,0.348,33040915,902118,7744518816,61268342,0.13
19237053,0.341,36476178,1141041,7661032519,59329487,0.13
20637929,0.719,37503217,1032857,9017102445,59540059,0.13
25719391,4.527,72778310,1228460,14752162508,108706492,0.33
28424428,2.376,67149621,1204871,15491612901,102874370,0.33
27556302,1.665,64440625,1258421,14976393167,104636940,0.33
27171807,1.28,66029393,1220485,15427132060,111911359,0.33
27470091,1.317,66512728,1198248,15410676076,107261028,0.33
28766341,0.937,67978395,1208441,15018483298,108193739,0.33
26110543,0.827,69113207,1261352,16207679346,110358242,0.33
30784316,0.801,67368830,1197840,16545523640,104142024,0.33
30537238,0.794,68654314,1282893,15942783969,103601889,0.33
31052861,0.808,71822356,1277629,15670070662,107921671,0.33
29514645,0.803,65981118,1185034,16414352598,107526073,0.33
29989187,1.114,70765575,1266128,15701664254,109956179,0.33
29368853,0.85,68668215,1391729,15959134130,112965709,0.33
30773755,0.853,71144758,1342741,15708670211,110817315,0.33
30853360,0.865,71574219,1298983,15932241127,108567825,0.33
30764613,0.85,68277001,1276747,15743750763,107004237,0.33
14994505,1.023,21244756,798083,6836016746,30601772,0.02
14447117,0.541,20421221,860432,6572334584,34244336,0.02
14950730,0.381,21338208,825222,6280334343,32195257,0.02
16549915,0.299,20220406,734021,7506751031,29663660,0.02
14133007,0.253,21052504,896791,6240436046,32430313,0.02
13089153,0.224,21543611,838270,6174204072,28921549,0.02
14294801,0.19,23172568,881980,6560880811,32522301,0.02
15412132,0.183,20876258,812289,6429182835,31320714,0.02
12717776,0.17,22910864,765684,6888337172,37735003,0.02
13498523,0.164,25546333,933603,6667563703,31560551,0.02
13374210,0.152,21058751,783962,6729762643,35857381,0.02
16855333,0.147,21651374,939139,7495901400,30305915,0.02
13249942,0.141,20742429,951657,6703361894,31655649,0.02
13967073,0.136,22014414,957853,6594454088,32175779,0.02
12853884,0.132,24615404,990924,7705176915,35398101,0.02
14431358,0.137,23268236,845108,7406135178,33021390,0.02
16877937,2.179,28490720,884974,8916065225,29253668,0.05
15665377,1.123,28351057,809724,8755734307,33932585,0.05
17629299,0.777,29306133,921007,9974684578,25516363,0.05
14054806,0.602,30872604,829611,8853020595,31031785,0.05
14871336,0.506,25609397,872967,8941298578,32040046,0.05
13819514,0.427,30470959,815238,9887463985,38082209,0.05
13879751,0.38,27575396,846038,9678364686,33538014,0.05
14255855,0.341,27921685,819499,9080849900,31843935,0.05
12922325,0.319,31121061,888336,9122153855,28934768,0.05
13454530,0.308,33263296,877909,10365769131,31039501,0.05
13517495,0.284,31347982,932382,10006323157,33259265,0.05
14898816,0.271,27053620,1057712,9655556580,36207051,0.05
14060692,0.258,29956822,1083096,10009641355,31471050,0.05
16343922,0.243,27879738,1053047,10204432046,38873627,0.05
15353585,0.232,27708394,982756,9959024883,37721106,0.05
16127617,0.237,28867299,982974,10155680632,31412331,0.05
29409835,19.806,131069238,908156,51397135327,33305978,0.44
31849549,10.211,133217550,1021924,51551885399,31994020,0.44
26477978,6.977,133092754,1148893,52097448859,32440071,0.44
22864909,5.328,130023573,1074658,51836492957,38269928,0.44
26488084,4.344,130164535,1164504,52940520535,40080914,0.44
27905683,3.649,131631686,1015896,52509818721,38470009,0.44
25779556,3.228,129391416,1088990,52277553200,40241446,0.44
30406092,2.887,129464314,1147672,52345137481,34016286,0.44
24002173,2.532,130002314,1208864,51947571173,35500607,0.44
29957545,2.367,130885536,1461729,52303152644,31176692,0.44
26428279,2.221,131338871,1299546,53620248241,37492053,0.44
29953733,2.057,130466110,2786478,53387778626,40012168,0.44
32494701,1.905,131189852,1465327,52577522159,32611515,0.44
32564698,1.807,132867579,1489943,52764855857,34212801,0.44
27900432,1.734,133910957,3150361,53337247006,38321121,0.44
31421818,1.628,129716731,1546615,53283026400,34991993,0.44
17380739,0.331,19630104,990527,4517908193,33419444,0.19
14869582,0.267,18287623,906235,4496883521,30251723,0.19
15213765,0.245,17373515,816151,4962327278,37088739,0.19
13565222,0.222,16061623,782313,6109735556,39316329,0.19
14664753,0.222,17568004,828992,5678444188,40509439,0.19
21261925,1.365,30513072,852130,7568303607,46152363,0.73
21460196,1.057,24739823,778519,7792387998,40938238,0.73
19871325,0.852,23664246,921819,7496880407,36170555,0.73
22116615,1.021,28877409,781747,8804934892,44693427,0.73
25315259,0.855,27542018,838089,8827355925,39034890,0.73
59648330,5.845,60917641,881577,18228519165,65537644,2.93
52107726,4.184,32216729,889025,17183842210,38918183,2.93
49184935,3.646,43036239,787832,19154515857,57957218,2.93
48995477,3.124,34784129,891429,19364923454,40339418,2.93
52799682,2.898,30347037,815761,22535219053,37010038,2.93
14505629,0.552,16511962,913841,4883741456,34411929,0.04
12013865,0.307,17050380,791837,6117022304,33231403,0.04
15372368,0.231,17776618,818918,5035399835,34429826,0.04
14760837,0.187,16743904,982667,5007898538,31652313,0.04
12259315,0.165,18695351,923145,5243128411,35134976,0.04
15317716,0.157,16953455,848191,5385218914,25429213,0.04
