L1-icache-load-misses-percent,iTLB-load-misses-percent,L1-icache-loads,cpu-clock,instructions,iTLB-loads,cpu-cycles,dTLB-loads,L1-dcache-loads,user-time,task-clock,input-size
0.64,0.0,10138962475,16.17,33389358801,10276851333,38071000891,14855417166,14972757457,13.62,16.18,2
0.53,0.0,10120651056,15.82,32253973319,10022335404,37248560342,14653630669,14562359561,13.49,15.83,2
0.57,0.0,10315712832,16.4,33000512471,10283483441,38493100975,14900636235,14919949624,13.8,16.41,2
0.63,0.0,10461667370,16.43,33266705842,10409838274,38360259972,15018931975,15111743074,13.57,16.44,2
0.53,0.0,10232291219,16.23,32583998547,10066022331,37893655461,14943758349,14810851872,13.72,16.24,2
0.57,0.0,10355552401,17.19,33943544621,10488138779,40130506596,15186665522,15357169972,14.36,17.2,2
0.55,0.0,10117523248,16.37,32770840678,10161885996,38177222470,14679490903,14777987702,14.1,16.38,2
0.61,0.0,10551168717,17.57,33723247972,10441784400,41052252420,15263607942,15337407781,14.82,17.59,2
0.58,0.0,11850220809,20.86,37082881453,11735694171,48895170806,17512222345,17309107769,16.36,20.88,2
0.6,0.0,10441236316,16.85,33298796140,10267672688,39314174210,15138451605,15010805902,14.27,16.86,2
0.55,0.0,10608786056,17.71,33636837921,10530353723,41075129454,15524269301,15422892963,14.64,17.73,2
1.46,0.02,2042299552,3.12,6283229331,1868440577,7071334046,2299200120,2419115481,1.03,3.13,0
1.67,0.02,1845828632,2.82,6060300268,1774173085,6391806318,2076500746,2054847642,1.06,2.83,0
1.46,0.01,2031637994,3.09,6418251917,1935414207,6933748531,2272407125,2289671159,1.07,3.09,0
1.55,0.02,1972526435,3.08,6317798280,1974386597,6898908927,2178972309,2429088437,1.06,3.09,0
1.54,0.01,2206750595,3.45,6453407352,2198450262,7698555401,2548896199,2589878148,1.06,3.46,0
1.89,0.01,2068972631,3.3,6792766465,2167767813,7301644597,2507673310,2504901328,1.06,3.3,0
1.57,0.01,2130232752,3.47,6530696315,2224213699,7633636659,2426548844,2493358229,1.23,3.48,0
1.96,0.02,1716788497,2.93,6267331618,1741883346,6604593359,2070658199,2118805165,1.15,2.93,0
1.9,0.02,1755440301,2.91,5587858705,1718799580,6508698158,2107366902,2083174164,1.1,2.92,0
1.56,0.02,1953424321,3.29,6053945630,1995689547,7224168385,2191528294,2282325245,1.27,3.29,0
1.68,0.01,2199689920,3.84,6918885376,2474989846,8273795073,2732921186,2634520475,1.34,3.84,0
1.46,0.02,2185149406,3.56,6836482369,2133089436,7775944727,2466661420,2481177244,1.26,3.57,0
2.03,0.02,1738631352,3.0,5880558320,1720342997,6647666845,2056927528,2129686026,1.13,3.01,0
1.98,0.02,1735612828,3.13,5938205331,1887859591,6853351608,2155993705,2132320356,1.24,3.14,0
1.66,0.02,2075682387,3.46,6297036490,1965457053,7636076055,2323874042,2471675424,1.28,3.47,0
1.78,0.02,1838790271,3.35,6027218714,2036287251,7288930988,2178985357,2227309009,1.33,3.36,0
0.93,0.01,3616479350,5.45,14405689408,3560003281,12512163334,4428410861,4589687526,3.18,5.46,1
1.01,0.01,3292560779,5.18,13008393925,3281876444,11764206224,4175266750,4172283497,3.32,5.19,1
1.1,0.01,3324207826,5.23,14530498218,3392435747,12106648958,4209734887,4358386468,3.24,5.24,1
0.97,0.01,3529830525,5.42,14350176027,3521592323,12510491581,4395441181,4437289003,3.25,5.43,1
0.87,0.01,3692683726,5.61,14548199929,3643437901,12728970894,4470229548,4620677388,3.27,5.61,1
0.96,0.01,3543357933,5.48,14158332941,3432505033,12455774543,4389331134,4470377446,3.3,5.49,1
1.1,0.01,3452318567,5.25,14757718547,3278632880,12086615968,4253643029,4210014609,3.3,5.25,1
1.19,0.01,3379458914,5.74,14672201704,3373957210,12897782314,4255297397,4271959733,3.74,5.75,1
1.18,0.01,3305105057,5.25,13907614365,3273244999,11944895791,4172041399,4158127403,3.33,5.26,1
1.04,0.01,3352203596,5.75,14716534546,3476580523,12956308711,4278506485,4354616241,3.64,5.76,1
1.22,0.01,3321393591,5.76,14402298015,3321207673,12793678546,4205625688,4188534813,3.77,5.77,1
1.18,0.01,3285149790,5.59,14241776572,3270298574,12602366568,4189336363,4230007658,3.63,5.6,1
1.2,0.01,3411851583,5.88,14752329928,3254521133,12863469157,4138682092,4154626781,3.93,5.89,1
1.28,0.01,3334508460,5.66,14531464069,3288822456,12641930409,4263060086,4249954068,3.69,5.67,1
1.04,0.01,3613765331,6.05,14157183951,3376943438,13388438266,4244099247,4270016705,3.96,6.07,1
1.29,0.01,3453274802,5.98,14347920608,3471692865,13203651523,4310982695,4382227518,3.8,6.0,1
0.52,0.0,7376916235,10.93,34914735496,7461106668,25607141022,9724097964,9753267493,8.73,10.94,2
0.55,0.0,7561846342,11.57,35732627188,7661662298,26414517515,9941713310,10072384048,9.1,11.58,2
0.51,0.0,7794158573,11.76,35813159029,7835338129,27121544184,10173530471,10191102176,9.06,11.77,2
0.62,0.0,7420077092,11.11,35947194881,7398748789,26093842534,9676939587,9801793504,8.86,11.12,2
0.71,0.0,7521437621,11.48,36368019051,7550256454,26594999291,9966241176,9994313743,8.98,11.49,2
0.67,0.0,7340098252,11.3,36235409114,7451659899,26413816492,9750654285,9886030255,9.04,11.31,2
0.62,0.0,7350146065,11.39,35423295183,7435333658,26421130961,9603004165,9802008772,9.19,11.4,2
0.67,0.0,7477748922,11.72,35594452355,7429900469,27180307563,9854554164,9785886928,9.37,11.74,2
0.67,0.0,7656675951,11.73,36811689271,7489517294,27060057922,9908348820,9883353211,9.14,11.74,2
0.62,0.0,7429839260,11.94,35020435869,7490494233,27317279144,9907080628,9875522029,9.59,11.95,2
0.65,0.0,7404844142,11.66,35220915253,7339330489,26901699080,9743388755,9687117966,9.45,11.68,2
0.58,0.01,7589546719,11.93,35651367483,7402216891,26965873177,9768894359,9836982564,9.41,11.94,2
0.68,0.01,7328720609,11.81,35818287951,7396459143,27087801682,9687734303,9806747098,9.58,11.82,2
0.58,0.0,7597711580,12.26,35003597671,7433656928,27645468239,9972853043,9987800925,9.69,12.27,2
0.57,0.01,7537057156,12.38,35640996854,7525499399,28204127432,9939896508,9932269017,9.92,12.4,2
0.63,0.0,7592961263,11.83,35721639907,7374042045,27278407103,9783790316,9868256214,9.5,11.84,2
2.81,0.02,1300198911,1.97,2764918467,1240937931,4431416773,1316723264,1427172055,0.22,1.98,0
2.34,0.02,1511415485,2.3,3280063065,1532687503,5096582079,1567973244,1694950408,0.24,2.31,0
2.71,0.02,1681358529,2.52,3715376964,1751730138,5542056727,1810102693,1817225257,0.25,2.53,0
2.88,0.02,1539690433,2.39,3496201556,1607298585,5306300407,1694518130,1689421979,0.24,2.4,0
2.92,0.03,1193901109,1.9,2663136873,1195660451,4302070404,1250022953,1350060180,0.24,1.9,0
3.16,0.02,1180248424,1.92,2771208593,1278338474,4365738420,1286506382,1406370000,0.24,1.93,0
2.34,0.02,1344062850,2.09,2927926700,1335790336,4716203005,1461059370,1540131009,0.23,2.1,0
3.05,0.03,1179288458,1.91,2613600012,1183692694,4291400321,1332560427,1383673303,0.24,1.91,0
3.26,0.02,1418914458,2.19,3200224793,1457430292,4896785784,1563582229,1496120052,0.24,2.19,0
2.39,0.02,1282419747,1.97,2617194965,1254872418,4461146998,1405443853,1382982959,0.24,1.98,0
2.47,0.02,1284167268,1.9,2624569957,1165777814,4293109160,1384130654,1294416514,0.23,1.91,0
3.13,0.02,1258518250,2.1,3108738498,1440131211,4745122446,1498934696,1516063418,0.24,2.11,0
2.9,0.02,1299815958,2.11,3210869291,1366558329,4852725410,1482797870,1625165446,0.24,2.12,0
3.16,0.02,1277240136,2.05,3083021461,1446572351,4675541547,1421157838,1527238717,0.24,2.06,0
3.01,0.03,1204807268,1.9,2714579672,1182177317,4319501060,1279071047,1376204934,0.24,1.91,0
2.48,0.02,1203727596,1.92,2695646033,1211893735,4367522146,1292127625,1345826795,0.24,1.93,0
2.16,0.01,2338140375,3.22,5970981179,2294562735,7334170605,2960819886,3041445917,1.33,3.22,1
2.61,0.01,2384248032,3.29,6715154361,2395563535,7581886259,3030332767,3185116069,1.41,3.3,1
2.5,0.01,2201400284,3.15,5906018430,2124279070,7143467507,2923042594,2999747062,1.39,3.15,1
2.15,0.01,2486510511,3.44,6634948555,2518849003,7874712205,3130157755,3089071180,1.42,3.44,1
2.35,0.01,2286995333,3.23,6084691347,2180624050,7314921610,3030491782,2966953673,1.42,3.23,1
2.47,0.01,2293918231,3.24,6539043731,2210584938,7405234982,2845103632,3063691884,1.42,3.25,1
2.27,0.01,2351172039,3.38,6674032670,2308402505,7774349869,3197796481,3089857599,1.42,3.39,1
1.98,0.01,2632976328,3.58,6735128649,2499080926,8057761614,3194411597,3303215793,1.43,3.59,1
2.42,0.01,2208657115,3.27,6035923567,2251688761,7395639490,3035562709,2941416070,1.44,3.28,1
2.3,0.01,2328578053,3.36,5852474684,2333518855,7563334372,3100759479,3003270100,1.46,3.36,1
2.21,0.01,2425713998,3.42,6491861194,2401729150,7815481460,3110497568,3013822504,1.42,3.43,1
2.53,0.01,2356740830,3.34,5985157769,2265290428,7591713160,3187653228,3051839012,1.44,3.35,1
2.57,0.01,2409942308,3.49,6705127756,2454626542,7905632059,3142773173,3226306208,1.47,3.5,1
2.37,0.01,2353300638,3.33,6129337402,2260381886,7497586337,3039187459,2849554153,1.5,3.33,1
2.41,0.01,2461716397,3.54,6632454981,2515996116,8009851382,3134859790,3150767790,1.47,3.55,1
2.69,0.01,2283530323,3.46,6701367081,2419732095,7821537480,3022955275,3229525600,1.5,3.47,1
1.95,0.01,5248478912,6.53,15623546979,5064209141,15194753185,7539327971,7366705509,4.43,6.54,2
2.11,0.01,4910626925,6.52,14981297242,4865812976,15089812771,7213191199,6912225192,4.51,6.52,2
2.15,0.01,5068726668,6.62,14870423607,4956209349,15211227292,7242207606,6997933015,4.51,6.63,2
2.31,0.01,4971957259,6.75,16019037472,5065466346,15652182033,7129103309,7317298588,4.57,6.76,2
2.15,0.01,5206927513,6.86,16003308703,5148251717,15883923556,7230947829,7485068761,4.53,6.86,2
2.24,0.01,5101931723,6.89,15978865984,5109565959,15850725874,7205432416,7265966329,4.57,6.9,2
2.14,0.01,4973479237,6.75,15687137676,5022150282,15705503931,7299323085,7049775242,4.57,6.76,2
2.19,0.01,5133846689,6.96,16102195902,5243318812,16046586328,7160062442,7439377554,4.61,6.97,2
2.11,0.01,5062253273,6.67,15038461851,4983327747,15436633726,7131849964,7042200948,4.6,6.68,2
2.11,0.01,5073987306,6.78,15812300113,4969276532,15527736864,7163694193,7066555268,4.67,6.79,2
2.24,0.01,4876046448,6.61,15864181547,4953629203,15288916177,7033441574,7071208197,4.56,6.62,2
2.26,0.01,4938507954,6.62,15353485804,4901517646,15298265216,6898195965,7169816267,4.6,6.63,2
2.12,0.01,5198485108,6.99,15503307994,5080950596,15874794835,7090757048,7288024208,4.69,7.0,2
1.92,0.01,5544628461,7.48,16532287365,5233042595,17139288415,7657141007,7674067389,4.84,7.49,2
2.16,0.01,5458100993,7.51,16754095120,5392594498,17015426892,7407856397,7680361572,4.86,7.52,2
2.14,0.01,5164145139,7.3,16747044210,5293814784,16727316653,7306799411,7443902364,4.88,7.31,2
2.04,0.02,1438483145,2.66,3639400060,1549729896,6092163565,2013850578,2137616669,0.99,2.67,0
2.15,0.02,1519464065,2.82,3902310895,1621915062,6412850486,2160645878,2231583609,1.02,2.82,0
2.21,0.02,1488236305,2.78,3789859992,1604991213,6305703242,2067301211,2146682620,1.03,2.79,0
1.96,0.02,1519717769,2.87,3793045217,1564799541,6415710726,2157572666,2207479605,1.04,2.87,0
1.92,0.02,1679503578,2.84,3811307403,1560855607,6493211989,2179078667,2128942379,1.04,2.85,0
1.9,0.02,1664873430,2.87,3925739617,1563293325,6550279748,2226118560,2111916771,1.04,2.88,0
1.56,0.02,1698246292,3.0,3929603611,1655175554,6832858085,2246927249,2307712893,1.05,3.0,0
1.61,0.02,1657809103,2.96,3906487112,1531589278,6700906646,2191652716,2321989930,1.07,2.97,0
2.04,0.02,1485764878,2.73,3607940635,1517865413,6247306614,2063498973,2118902146,1.06,2.74,0
1.61,0.02,1916588182,3.3,4503066753,1944271525,7385244625,2390875620,2583713418,1.09,3.31,0
2.05,0.02,1494408705,2.82,3716127447,1514214517,6398691460,1994622755,2146877803,1.12,2.82,0
1.42,0.01,2249684597,3.66,4730520614,2207354525,8009736682,2808463280,2639380213,1.2,3.67,0
1.88,0.02,1515967766,2.93,3811343010,1571216194,6576015736,2077681131,2171340767,1.16,2.93,0
2.0,0.01,1892084198,3.29,4396299066,2035545473,7371318272,2599155720,2429767843,1.38,3.3,0
2.0,0.02,1499613734,2.96,3825292653,1508740747,6567579389,2131121249,2200896476,1.22,2.96,0
1.75,0.02,1599365105,3.16,4319520091,1653501684,7039163641,2212026169,2402712228,1.25,3.17,0
1.25,0.01,2734811380,4.45,6481976481,2593591077,10141155955,3850277446,3749770976,2.14,4.46,1
1.41,0.01,2067115865,3.91,5595705720,2175888163,8965640506,3275566941,3360528996,2.16,3.91,1
1.68,0.01,2184667597,3.97,5840825888,2121648945,9165528164,3282606283,3374460429,2.18,3.98,1
1.35,0.01,2202958688,4.12,5826501171,2446608475,9343342581,3418920138,3502839213,2.2,4.13,1
1.31,0.01,2751546537,4.75,6953168596,2814566488,10717144054,4035753732,3962304178,2.21,4.76,1
1.46,0.01,2051884457,3.95,5552179798,2008393713,9017693889,3430625163,3355976472,2.21,3.96,1
1.32,0.02,2169746740,4.1,5913022142,2160618713,9343735793,3402526961,3383657601,2.22,4.1,1
1.68,0.02,2121556150,3.96,5548088992,2006805209,9072080167,3279323773,3344233464,2.26,3.97,1
1.82,0.01,2203277337,4.19,5989812401,2302340285,9671254702,3484916177,3566658997,2.28,4.2,1
1.29,0.01,2346492283,4.35,6152554091,2291810160,9988905224,3565581836,3656368549,2.27,4.36,1
1.78,0.01,2112991895,4.09,5837363511,2155722361,9407852398,3268559864,3382278562,2.31,4.09,1
1.44,0.01,2014039877,4.04,5391410460,2122276832,9251865818,3211984145,3308901647,2.38,4.05,1
1.41,0.01,2338677549,4.32,5817697196,2163061987,9795313388,3411954592,3427946340,2.42,4.32,1
1.19,0.01,2242747474,4.37,5878475495,2115059571,9933696458,3446435273,3402849323,2.48,4.38,1
1.33,0.01,2377407113,4.57,6123097816,2229705497,10233634971,3593014262,3619732691,2.51,4.58,1
1.06,0.01,2697958752,4.82,6751624595,2593331854,10787919545,3811385514,3755655100,2.6,4.82,1
0.39,0.0,10628732393,21.49,34861651043,10642915994,50825106013,21353729935,21711328129,19.66,21.49,2
0.33,0.0,10554106389,21.87,34575342406,10759681672,51645685380,21496676797,21545889776,20.07,21.87,2
0.32,0.0,10476200032,21.88,34568024826,10664697465,51757545432,21386274010,21633933939,20.15,21.88,2
0.31,0.0,10623014505,22.03,34775697337,10616830358,51843206457,21720280054,21686441257,20.02,22.04,2
0.32,0.0,10735004576,22.21,34789726968,10628288541,52410096235,21763151566,21552013250,20.29,22.22,2
0.39,0.0,10617189779,22.06,34415066169,10516547361,52063356012,21577536801,21378878134,20.29,22.06,2
0.33,0.0,10670132525,22.19,34688773136,10807328757,52291240214,21615497410,21663519381,20.29,22.2,2
0.3,0.0,10589697136,22.21,34634802316,10537235249,52307840199,21734690322,21560924464,20.34,22.22,2
0.32,0.0,11068676660,22.69,35503486851,11115418707,53456776608,21918756653,22042205611,20.39,22.69,2
0.32,0.0,10738406382,22.58,35292559977,10993822070,52971342573,21634688818,22030857592,20.45,22.58,2
0.37,0.0,10695859392,22.36,34945149121,10795102069,52685842362,21560219108,21715467105,20.49,22.37,2
0.31,0.0,10890412300,22.62,35028236273,11019707409,53197306379,21847671654,21887834822,20.48,22.63,2
0.33,0.0,10803694162,22.68,34988468757,10695908993,53107998821,21780647807,21658848590,20.76,22.69,2
0.36,0.0,10718222408,22.68,34911786599,10697867118,53297170987,21444789313,21783653244,20.89,22.69,2
0.36,0.0,10731981140,22.87,34753156815,10643062639,53468165981,21819895173,21431231220,21.02,22.88,2
0.33,0.0,10938327634,23.07,35161230443,10765336043,54009768436,21999591770,21836148079,20.94,23.08,2
2.57,0.02,1374189854,2.26,3449134077,1492646039,5001319776,1709686656,1687225707,0.22,2.27,0
2.32,0.02,1449288673,2.27,3510378899,1332977244,4973578304,1593719848,1748197113,0.24,2.28,0
2.57,0.02,1518041066,2.41,3910839868,1569816820,5312244135,1790355155,1760542543,0.26,2.42,0
2.02,0.02,1423731385,2.15,3238262139,1322136642,4807667218,1603896359,1552386157,0.26,2.16,0
2.77,0.02,1357927307,2.12,3518049184,1325422277,4739668340,1430985906,1588922963,0.3,2.13,0
2.66,0.02,1261329080,2.01,3223128328,1326835761,4517851454,1358588366,1638402992,0.28,2.02,0
2.33,0.02,1359787765,2.14,3170378437,1452559097,4719126770,1614103734,1524323221,0.33,2.14,0
2.54,0.02,1298661263,2.07,2896081606,1260218098,4570760869,1608958987,1522963266,0.29,2.07,0
1.88,0.02,1548288720,2.42,3722194980,1515051378,5360446010,1751899632,1827046557,0.33,2.42,0
2.23,0.02,1388442764,2.25,3483000797,1356937634,5033334669,1775311272,1652845703,0.36,2.26,0
1.76,0.02,1797163393,2.61,3940513827,1769567577,5728006820,1944775903,2015422867,0.4,2.62,0
2.17,0.02,1506900600,2.25,3291753427,1282463568,5010525657,1689441983,1672511135,0.33,2.26,0
2.18,0.02,1531790399,2.26,3456071025,1376272229,5039970690,1687386123,1643646304,0.4,2.27,0
1.87,0.02,1566664464,2.26,3719892733,1325435513,5057838012,1692174168,1662292726,0.38,2.27,0
1.73,0.01,1772902612,2.73,4349401456,1951452317,5938060034,2072410079,2055455190,0.43,2.73,0
1.71,0.02,1840377846,2.61,4020502408,1751967718,5723249002,1870591480,1980526573,0.38,2.62,0
2.67,0.03,1221324745,1.98,3025936889,1182086477,4400587500,1428380912,1375111601,0.22,1.98,1
3.06,0.02,1240404309,2.04,3375957765,1273611814,4568119358,1475648124,1461199387,0.24,2.04,1
2.35,0.02,1293702902,2.09,3010208053,1280273974,4670468163,1469538681,1581906134,0.26,2.1,1
2.87,0.03,1220500481,1.96,3391021891,1187621405,4433302307,1356423587,1478630426,0.26,1.96,1
2.16,0.02,1330804359,2.16,3298224546,1302220507,4821528005,1597831414,1558432467,0.28,2.17,1
2.18,0.02,1316235590,2.05,2972842824,1250532767,4526188915,1598205879,1384089311,0.28,2.05,1
2.09,0.02,1601274984,2.43,4107073854,1627544181,5374804619,1610292953,1947491127,0.37,2.44,1
1.85,0.02,1625370162,2.46,3717700595,1628183523,5397622721,1721441810,1942651535,0.3,2.46,1
2.01,0.02,1539217903,2.4,3603894093,1543206219,5270795801,1692512677,1782807071,0.31,2.41,1
1.72,0.02,1706856940,2.5,3843883300,1612943792,5545338798,1826570413,1901164614,0.33,2.5,1
2.12,0.02,1506753013,2.29,3636039160,1464256250,5122627821,1627527450,1753230463,0.38,2.3,1
2.36,0.02,1382299493,2.23,3337365401,1419715854,4963810492,1624086757,1712656744,0.32,2.23,1
2.34,0.02,1411663096,2.25,3431531680,1286971879,5015228436,1762627310,1704259545,0.41,2.26,1
2.22,0.02,1571323708,2.35,3928212942,1579264720,5256931901,1778028253,1768017125,0.4,2.36,1
2.06,0.02,1477752884,2.21,3855247656,1246478137,4978225723,1484419170,1695669166,0.37,2.22,1
2.07,0.02,1573704421,2.48,3982675141,1506096495,5456618243,1793254611,1953883622,0.38,2.49,1
1.93,0.02,1436389865,2.23,3341759471,1347166744,4967177865,1620204185,1681086939,0.22,2.24,2
2.91,0.02,1243479930,2.06,3276072930,1382806200,4571863440,1431816690,1540985542,0.24,2.06,2
2.09,0.02,1447167210,2.17,3354836579,1417572953,4774459025,1516598460,1528745880,0.26,2.17,2
2.19,0.02,1255045003,2.0,3160134915,1240643136,4482099178,1500758717,1458552388,0.25,2.01,2
1.94,0.02,1539167290,2.28,3578783053,1454659404,4995485724,1602396388,1723777841,0.28,2.29,2
2.41,0.02,1311409127,2.11,3032870485,1322857933,4697797684,1426560326,1622286617,0.28,2.12,2
2.41,0.02,1289859844,2.07,2992218154,1319840043,4624016099,1380344948,1611885790,0.31,2.08,2
2.41,0.02,1332391996,2.02,3055395561,1271213128,4533127762,1493340170,1398541004,0.31,2.03,2
1.65,0.02,1832305241,2.74,4091095479,1860508753,6012983271,2043094205,2023822112,0.37,2.75,2
2.58,0.02,1351493887,2.12,3171540010,1243489868,4736915165,1593418252,1599333389,0.34,2.13,2
1.84,0.02,1739217239,2.47,3689095996,1583655872,5407146714,1728298645,1805385516,0.37,2.48,2
2.63,0.02,1478070379,2.34,3789497256,1462981372,5279770862,1742860276,1735391235,0.39,2.34,2
2.78,0.02,1366308519,2.25,4600860379,1410628658,5065719347,1632477299,1680557099,0.45,2.26,2
1.84,0.02,1684486425,2.54,4088649101,1568890607,5632423788,1892598262,1965258002,0.38,2.55,2
2.63,0.02,1363218794,2.32,3823547329,1607250693,5178169833,1784301958,1566620271,0.38,2.33,2
2.2,0.02,1624730358,2.36,3715801338,1442305779,5253432159,1687441149,1806123458,0.48,2.36,2
2.6,0.02,1326370341,2.03,3224470357,1208161366,4612156724,1376097544,1410915537,0.31,2.04,0
2.22,0.02,1555100843,2.4,3599937736,1539381692,5271940150,1703411190,1785741181,0.31,2.4,0
2.76,0.02,1327501212,2.09,3120002272,1350826375,4614533187,1400154228,1517280352,0.31,2.1,0
